Pair: QGEN TWTR
2020-03-26T13:26:00, SELL CREATE at 42.17 for stock: QGEN
2020-03-26T13:26:00, BUY CREATE at 26.51 for stock: TWTR
2020-03-26T13:27:00, SELL EXECUTED, Price: 42.11, Cost: -998.58, Comm 0.00
2020-03-26T13:27:00, BUY EXECUTED, Price: 26.51, Cost: 1000.00, Comm 0.00
2021-02-23T09:30:00, SELL CREATE at 67.71 for stock: QGEN
2021-02-23T09:30:00, BUY CREATE at 52.32 for stock: TWTR
2021-02-23T09:31:00, SELL EXECUTED, Price: 67.70, Cost: 1000.00, Comm 0.00
2021-02-23T09:31:00, BUY EXECUTED, Price: 52.27, Cost: -998.58, Comm 0.00
Pair: AYI DISH
2020-01-14T09:55:00, SELL CREATE at 36.49 for stock: AYI
2020-01-14T09:55:00, BUY CREATE at 118.78 for stock: DISH
2020-01-14T09:55:00, SELL EXECUTED, Price: 36.48, Cost: -999.86, Comm 0.00
2020-01-14T09:57:00, BUY EXECUTED, Price: 118.95, Cost: 1001.43, Comm 0.00
2020-03-13T15:59:00, SELL CREATE at 94.89 for stock: AYI
2020-03-13T15:59:00, BUY CREATE at 19.07 for stock: DISH
2020-03-13T15:59:00, BUY EXECUTED, Price: 19.50, Cost: -999.86, Comm 0.00
2020-03-16T09:51:00, SELL EXECUTED, Price: 86.31, Cost: 1001.43, Comm 0.00
2020-03-17T11:50:00, SELL CREATE at 21.96 for stock: AYI
2020-03-17T11:50:00, BUY CREATE at 84.57 for stock: DISH
2020-03-17T11:51:00, SELL EXECUTED, Price: 21.95, Cost: -999.32, Comm 0.00
2020-03-17T11:51:00, BUY EXECUTED, Price: 84.64, Cost: 1000.82, Comm 0.00
2020-10-05T09:43:00, SELL CREATE at 108.35 for stock: AYI
2020-10-05T09:43:00, BUY CREATE at 28.86 for stock: DISH
2020-10-05T09:44:00, SELL EXECUTED, Price: 108.33, Cost: 1000.82, Comm 0.00
2020-10-05T09:44:00, BUY EXECUTED, Price: 28.84, Cost: -999.32, Comm 0.00
2021-03-31T09:36:00, SELL CREATE at 158.69 for stock: AYI
2021-03-31T09:36:00, BUY CREATE at 35.99 for stock: DISH
2021-03-31T09:37:00, SELL EXECUTED, Price: 159.10, Cost: -1002.58, Comm 0.00
2021-03-31T09:37:00, BUY EXECUTED, Price: 35.99, Cost: 1000.00, Comm 0.00
2022-01-06T09:30:00, SELL CREATE at 33.40 for stock: AYI
2022-01-06T09:30:00, BUY CREATE at 214.65 for stock: DISH
2022-01-06T09:30:00, SELL EXECUTED, Price: 33.32, Cost: 1000.00, Comm 0.00
2022-01-06T09:32:00, BUY EXECUTED, Price: 213.21, Cost: -1002.58, Comm 0.00
Pair: BDX VFC
2020-01-23T09:30:00, SELL CREATE at 263.85 for stock: BDX
2020-01-23T09:30:00, BUY CREATE at 82.84 for stock: VFC
2020-01-23T09:31:00, SELL EXECUTED, Price: 263.54, Cost: -998.82, Comm 0.00
2020-01-23T09:31:00, BUY EXECUTED, Price: 82.68, Cost: 998.07, Comm 0.00
2020-02-06T09:33:00, SELL CREATE at 80.08 for stock: BDX
2020-02-06T09:33:00, BUY CREATE at 233.83 for stock: VFC
2020-02-06T09:34:00, SELL EXECUTED, Price: 80.08, Cost: 998.07, Comm 0.00
2020-02-06T09:34:00, BUY EXECUTED, Price: 233.70, Cost: -998.82, Comm 0.00
2020-03-04T09:31:00, SELL CREATE at 233.61 for stock: BDX
2020-03-04T09:31:00, BUY CREATE at 67.98 for stock: VFC
2020-03-04T09:32:00, SELL EXECUTED, Price: 233.25, Cost: -998.44, Comm 0.00
2020-03-04T09:32:00, BUY EXECUTED, Price: 67.83, Cost: 997.79, Comm 0.00
2020-03-25T11:22:00, SELL CREATE at 52.11 for stock: BDX
2020-03-25T11:22:00, BUY CREATE at 191.11 for stock: VFC
2020-03-25T11:23:00, SELL EXECUTED, Price: 52.15, Cost: 997.79, Comm 0.00
2020-03-25T11:23:00, BUY EXECUTED, Price: 191.13, Cost: -998.44, Comm 0.00
2020-03-31T10:11:00, SELL CREATE at 214.54 for stock: BDX
2020-03-31T10:11:00, BUY CREATE at 55.31 for stock: VFC
2020-03-31T10:12:00, SELL EXECUTED, Price: 214.75, Cost: -1000.97, Comm 0.00
2020-03-31T10:12:00, BUY EXECUTED, Price: 55.21, Cost: 998.20, Comm 0.00
2020-05-27T09:32:00, SELL CREATE at 59.21 for stock: BDX
2020-05-27T09:32:00, BUY CREATE at 217.25 for stock: VFC
2020-05-27T09:33:00, SELL EXECUTED, Price: 59.27, Cost: 998.20, Comm 0.00
2020-05-27T09:33:00, BUY EXECUTED, Price: 217.48, Cost: -1000.97, Comm 0.00
2020-07-09T09:39:00, SELL CREATE at 245.47 for stock: BDX
2020-07-09T09:39:00, BUY CREATE at 56.67 for stock: VFC
2020-07-09T09:40:00, SELL EXECUTED, Price: 245.44, Cost: -999.88, Comm 0.00
2020-07-09T09:40:00, BUY EXECUTED, Price: 56.66, Cost: 999.83, Comm 0.00
2020-08-27T09:30:00, SELL CREATE at 61.69 for stock: BDX
2020-08-27T09:30:00, BUY CREATE at 225.94 for stock: VFC
2020-08-27T09:31:00, SELL EXECUTED, Price: 61.88, Cost: 999.83, Comm 0.00
2020-08-27T09:31:00, BUY EXECUTED, Price: 225.96, Cost: -999.88, Comm 0.00
Pair: ACV BR
2020-01-06T09:30:00, SELL CREATE at 17.51 for stock: ACV
2020-01-06T09:30:00, BUY CREATE at 119.26 for stock: BR
2020-01-06T09:30:00, BUY EXECUTED, Price: 119.35, Cost: 1000.69, Comm 0.00
2020-01-06T09:35:00, SELL EXECUTED, Price: 17.42, Cost: -994.78, Comm 0.00
2020-03-12T09:59:00, SELL CREATE at 90.38 for stock: ACV
2020-03-12T09:59:00, BUY CREATE at 12.59 for stock: BR
2020-03-12T10:00:00, SELL EXECUTED, Price: 90.47, Cost: 1000.69, Comm 0.00
2020-03-12T10:00:00, BUY EXECUTED, Price: 12.86, Cost: -994.78, Comm 0.00
2020-03-12T10:13:00, SELL CREATE at 90.53 for stock: ACV
2020-03-12T10:13:00, BUY CREATE at 11.87 for stock: BR
2020-03-12T10:14:00, SELL EXECUTED, Price: 90.62, Cost: -1001.07, Comm 0.00
2020-03-12T10:14:00, BUY EXECUTED, Price: 11.87, Cost: 999.81, Comm 0.00
2020-04-08T12:48:00, SELL CREATE at 13.99 for stock: ACV
2020-04-08T12:48:00, BUY CREATE at 98.22 for stock: BR
2020-04-08T12:48:00, BUY EXECUTED, Price: 98.20, Cost: -1001.07, Comm 0.00
2020-04-08T12:51:00, SELL EXECUTED, Price: 13.99, Cost: 999.81, Comm 0.00
2020-09-02T10:32:00, SELL CREATE at 21.06 for stock: ACV
2020-09-02T10:32:00, BUY CREATE at 137.70 for stock: BR
2020-09-02T10:32:00, BUY EXECUTED, Price: 137.60, Cost: 999.22, Comm 0.00
2020-09-02T10:35:00, SELL EXECUTED, Price: 20.54, Cost: -975.26, Comm 0.00
2021-03-29T11:19:00, SELL CREATE at 153.95 for stock: ACV
2021-03-29T11:19:00, BUY CREATE at 23.80 for stock: BR
2021-03-29T11:20:00, SELL EXECUTED, Price: 153.95, Cost: 999.22, Comm 0.00
2021-03-29T11:20:00, BUY EXECUTED, Price: 23.82, Cost: -975.26, Comm 0.00
Pair: GOOG MPWR
2020-01-23T09:40:00, SELL CREATE at 1494.39 for stock: GOOG
2020-01-23T09:40:00, BUY CREATE at 178.71 for stock: MPWR
2020-01-23T09:41:00, SELL EXECUTED, Price: 1494.46, Cost: -1000.05, Comm 0.00
2020-01-23T09:44:00, BUY EXECUTED, Price: 178.01, Cost: 996.12, Comm 0.00
2020-03-05T09:46:00, SELL CREATE at 169.57 for stock: GOOG
2020-03-05T09:46:00, BUY CREATE at 1346.03 for stock: MPWR
2020-03-05T09:47:00, SELL EXECUTED, Price: 169.00, Cost: 996.12, Comm 0.00
2020-03-05T09:47:00, BUY EXECUTED, Price: 1347.47, Cost: -1000.05, Comm 0.00
2020-03-12T09:51:00, SELL CREATE at 142.91 for stock: GOOG
2020-03-12T09:51:00, BUY CREATE at 1115.59 for stock: MPWR
2020-03-12T09:52:00, SELL EXECUTED, Price: 139.93, Cost: -979.17, Comm 0.00
2020-03-12T09:52:00, BUY EXECUTED, Price: 1116.74, Cost: 1001.03, Comm 0.00
2020-07-21T09:32:00, SELL CREATE at 1579.45 for stock: GOOG
2020-07-21T09:32:00, BUY CREATE at 250.57 for stock: MPWR
2020-07-21T09:33:00, SELL EXECUTED, Price: 1580.48, Cost: 1001.03, Comm 0.00
2020-07-21T09:33:00, BUY EXECUTED, Price: 250.84, Cost: -979.17, Comm 0.00
2020-07-31T09:34:00, SELL CREATE at 268.24 for stock: GOOG
2020-07-31T09:34:00, BUY CREATE at 1480.68 for stock: MPWR
2020-07-31T09:35:00, BUY EXECUTED, Price: 1480.30, Cost: 999.75, Comm 0.00
2020-07-31T09:36:00, SELL EXECUTED, Price: 265.89, Cost: -991.26, Comm 0.00
2020-08-21T10:26:00, SELL CREATE at 1597.01 for stock: GOOG
2020-08-21T10:26:00, BUY CREATE at 267.90 for stock: MPWR
2020-08-21T10:27:00, SELL EXECUTED, Price: 1596.74, Cost: 999.75, Comm 0.00
2020-08-21T10:27:00, BUY EXECUTED, Price: 267.90, Cost: -991.26, Comm 0.00
2020-10-06T11:09:00, SELL CREATE at 285.43 for stock: GOOG
2020-10-06T11:09:00, BUY CREATE at 1472.47 for stock: MPWR
2020-10-06T11:10:00, SELL EXECUTED, Price: 285.39, Cost: -999.86, Comm 0.00
2020-10-06T11:10:00, BUY EXECUTED, Price: 1473.05, Cost: 1000.39, Comm 0.00
2020-10-30T09:30:00, SELL CREATE at 1668.39 for stock: GOOG
2020-10-30T09:30:00, BUY CREATE at 303.38 for stock: MPWR
2020-10-30T09:31:00, SELL EXECUTED, Price: 1669.55, Cost: 1000.39, Comm 0.00
2020-10-30T09:32:00, BUY EXECUTED, Price: 307.25, Cost: -999.86, Comm 0.00
2021-02-03T09:30:00, SELL CREATE at 2072.10 for stock: GOOG
2021-02-03T09:30:00, BUY CREATE at 374.72 for stock: MPWR
2021-02-03T09:31:00, SELL EXECUTED, Price: 2072.90, Cost: -1000.39, Comm 0.00
2021-02-03T09:34:00, BUY EXECUTED, Price: 374.73, Cost: 1000.03, Comm 0.00
2021-11-30T15:06:00, SELL CREATE at 551.89 for stock: GOOG
2021-11-30T15:06:00, BUY CREATE at 2857.27 for stock: MPWR
2021-11-30T15:07:00, BUY EXECUTED, Price: 2858.64, Cost: -1000.39, Comm 0.00
2021-11-30T15:09:00, SELL EXECUTED, Price: 552.18, Cost: 1000.03, Comm 0.00
Pair: CSX HES
2020-01-29T10:57:00, SELL CREATE at 25.37 for stock: CSX
2020-01-29T10:57:00, BUY CREATE at 56.72 for stock: HES
2020-01-29T10:58:00, SELL EXECUTED, Price: 25.37, Cost: -1000.00, Comm 0.00
2020-01-29T10:58:00, BUY EXECUTED, Price: 56.73, Cost: 1000.17, Comm 0.00
2021-09-30T13:13:00, SELL CREATE at 78.40 for stock: CSX
2021-09-30T13:13:00, BUY CREATE at 29.73 for stock: HES
2021-09-30T13:14:00, SELL EXECUTED, Price: 78.38, Cost: 1000.17, Comm 0.00
