Stock: A
 2017-01-18T10:44:00, Buy Created: Price: 46.33
2017-01-18T10:45:00, BUY EXECUTED, Price: 46.33, Cost: 1000.00, Comm 0.00
2017-01-19T09:45:00, Buy Created: Price: 46.01
2017-01-19T09:46:00, BUY EXECUTED, Price: 46.02, Cost: 1000.21, Comm 0.00
2017-01-19T14:09:00, Buy Created: Price: 45.66
2017-01-19T14:10:00, BUY EXECUTED, Price: 45.66, Cost: 1000.00, Comm 0.00
2017-01-23T11:38:00, Sell Created: Price: 45.52
2017-01-23T11:39:00, SELL EXECUTED, Price: 45.52, Cost: 3000.21, Comm 0.00
2017-01-30T09:39:00, Buy Created: Price: 46.24
2017-01-30T09:40:00, BUY EXECUTED, Price: 46.24, Cost: 1000.00, Comm 0.00
2017-01-30T09:44:00, Buy Created: Price: 46.03
2017-01-30T09:45:00, BUY EXECUTED, Price: 46.03, Cost: 999.98, Comm 0.00
2017-01-30T10:02:00, Buy Created: Price: 45.81
2017-01-30T10:03:00, BUY EXECUTED, Price: 45.80, Cost: 999.69, Comm 0.00
2017-01-31T09:46:00, Sell Created: Price: 46.95
2017-01-31T09:47:00, SELL EXECUTED, Price: 46.95, Cost: 2999.66, Comm 0.00
2017-02-01T13:39:00, Buy Created: Price: 46.81
2017-02-01T13:40:00, BUY EXECUTED, Price: 46.81, Cost: 1000.00, Comm 0.00
2017-02-08T10:41:00, Sell Created: Price: 47.82
2017-02-08T10:42:00, SELL EXECUTED, Price: 47.83, Cost: 1000.00, Comm 0.00
2017-02-16T10:52:00, Buy Created: Price: 48.68
2017-02-16T10:53:00, BUY EXECUTED, Price: 48.67, Cost: 999.80, Comm 0.00
2017-02-21T09:52:00, Sell Created: Price: 49.74
2017-02-21T09:53:00, SELL EXECUTED, Price: 49.74, Cost: 999.80, Comm 0.00
2017-03-02T11:37:00, Buy Created: Price: 49.57
2017-03-02T11:38:00, BUY EXECUTED, Price: 49.58, Cost: 1000.10, Comm 0.00
2017-03-02T15:43:00, Buy Created: Price: 49.36
2017-03-02T15:44:00, BUY EXECUTED, Price: 49.36, Cost: 1000.10, Comm 0.00
2017-03-03T09:30:00, Buy Created: Price: 49.18
2017-03-03T09:32:00, BUY EXECUTED, Price: 49.38, Cost: 1003.91, Comm 0.00
2017-03-07T09:30:00, Sell Created: Price: 48.97
2017-03-07T09:31:00, SELL EXECUTED, Price: 48.98, Cost: 3004.10, Comm 0.00
2017-03-16T09:40:00, Buy Created: Price: 51.14
2017-03-16T09:41:00, BUY EXECUTED, Price: 51.15, Cost: 1000.19, Comm 0.00
2017-03-16T11:44:00, Buy Created: Price: 50.75
2017-03-16T11:45:00, BUY EXECUTED, Price: 50.75, Cost: 1000.09, Comm 0.00
2017-03-24T14:54:00, Buy Created: Price: 50.94
2017-03-24T14:55:00, BUY EXECUTED, Price: 50.94, Cost: 1000.06, Comm 0.00
2017-04-06T09:49:00, Sell Created: Price: 50.35
2017-04-06T09:50:00, SELL EXECUTED, Price: 50.36, Cost: 3000.34, Comm 0.00
2017-04-13T09:30:00, Buy Created: Price: 50.49
2017-04-13T09:30:00, Buy Created: Price: 50.49
2017-04-13T09:30:00, Buy Created: Price: 50.49
2017-04-13T09:33:00, BUY EXECUTED, Price: 50.48, Cost: 999.81, Comm 0.00
2017-04-13T09:33:00, BUY EXECUTED, Price: 50.48, Cost: 999.81, Comm 0.00
2017-04-13T09:33:00, BUY EXECUTED, Price: 50.48, Cost: 999.81, Comm 0.00
2017-04-17T10:05:00, Sell Created: Price: 51.29
