DateTime,Open,High,Low,Close,Volume
2021-08-06 04:00:00,289.8,290.02,289.5,290.02,12383
2021-08-06 05:00:00,290.09,290.3,289.91,290.3,7594
2021-08-06 06:00:00,290.06,290.06,289.55,289.61,6598
2021-08-06 07:00:00,289.79,289.79,289.45,289.51,5765
2021-08-06 08:00:00,289.6001,290.243,288.06,288.5,56591
2021-08-06 09:00:00,288.5,289.5,288.05,288.5499,1628144
2021-08-06 10:00:00,288.54,288.92,287.6238,287.91,1461350
2021-08-06 11:00:00,287.93,288.45,287.71,288.415,997289
2021-08-06 12:00:00,288.42,288.5182,287.97,288.33,661001
2021-08-06 13:00:00,288.34,288.47,288.09,288.25,561980
2021-08-06 14:00:00,288.27,288.48,288.025,288.1599,796081
2021-08-06 15:00:00,288.14,289.49,288.06,289.46,2057042
2021-08-06 16:00:00,289.46,289.46,289.0,289.23,2464211
2021-08-06 17:00:00,289.12,289.3,289.12,289.25,7463
2021-08-06 18:00:00,289.3,289.3,289.2,289.25,4712
2021-08-06 19:00:00,289.15,289.25,289.12,289.12,1220
2021-08-09 04:00:00,289.2,290.67,289.2,290.5,13082
2021-08-09 05:00:00,290.21,290.38,290.08,290.08,1394
2021-08-09 06:00:00,290.37,290.38,290.0,290.28,2953
2021-08-09 07:00:00,290.02,290.38,289.93,290.3,6288
2021-08-09 08:00:00,289.9601,290.36,289.8301,289.91,28986
2021-08-09 09:00:00,289.95,291.55,288.8098,289.33,1897671
2021-08-09 10:00:00,289.35,289.65,288.54,288.8,1824640
2021-08-09 11:00:00,288.8001,289.02,288.2,288.46,1119856
2021-08-09 12:00:00,288.47,288.6,287.81,287.91,1024872
2021-08-09 13:00:00,287.92,288.24,287.92,288.145,774189
2021-08-09 14:00:00,288.14,288.575,288.03,288.385,822947
2021-08-09 15:00:00,288.38,288.5773,288.13,288.36,1485693
2021-08-09 16:00:00,288.33,288.41,288.17,288.24,2750844
2021-08-09 17:00:00,288.3,288.44,288.3,288.3,1815
2021-08-09 18:00:00,288.39,288.39,288.21,288.21,3309
2021-08-09 19:00:00,288.3299,288.35,288.18,288.28,5571
2021-08-10 04:00:00,288.3,288.9,288.3,288.85,3152
2021-08-10 05:00:00,288.81,289.3,288.81,289.3,4410
2021-08-10 06:00:00,289.21,289.5,289.2,289.2,1330
2021-08-10 07:00:00,289.2,289.35,288.7,288.95,9530
2021-08-10 08:00:00,289.3427,289.3427,288.8,288.9,9149
2021-08-10 09:00:00,288.86,289.21,288.05,288.9,1315295
2021-08-10 10:00:00,288.93,289.25,285.85,286.39,1864451
2021-08-10 11:00:00,286.37,286.37,285.2,285.8301,1385550
2021-08-10 12:00:00,285.83,286.5275,285.83,285.95,870924
2021-08-10 13:00:00,285.9576,286.14,285.48,285.9099,1049957
2021-08-10 14:00:00,285.91,286.28,285.405,286.275,908588
2021-08-10 15:00:00,286.275,286.5,285.69,286.49,1655109
2021-08-10 16:00:00,286.44,286.47,285.9309,286.44,3296684
2021-08-10 17:00:00,286.44,286.48,286.44,286.44,2666
2021-08-10 18:00:00,286.42,286.42,286.25,286.35,2992
2021-08-10 19:00:00,286.37,286.6,286.25,286.6,9758
2021-08-11 04:00:00,286.11,286.11,285.73,285.75,900
2021-08-11 05:00:00,285.71,285.71,285.29,285.29,1728
2021-08-11 06:00:00,285.3,286.53,285.3,286.53,2569
2021-08-11 07:00:00,286.2,286.2,285.95,285.95,4003
2021-08-11 08:00:00,286.04,287.85,285.96,287.28,31135
2021-08-11 09:00:00,287.29,288.66,286.44,287.4599,1609470
2021-08-11 10:00:00,287.47,288.05,286.35,286.35,1700739
2021-08-11 11:00:00,286.36,286.47,285.86,286.31,1234444
2021-08-11 12:00:00,286.3,287.17,286.27,286.86,829323
2021-08-11 13:00:00,286.87,287.22,286.47,286.69,816712
2021-08-11 14:00:00,286.69,286.9535,286.44,286.88,641353
2021-08-11 15:00:00,286.89,287.13,286.6,286.98,1450042
2021-08-11 16:00:00,286.97,287.0,286.88,286.88,2151644
2021-08-11 17:00:00,286.8,286.8,286.8,286.8,2793
2021-08-11 18:00:00,286.81,286.88,286.7,286.88,2052
2021-08-11 19:00:00,286.62,286.66,286.43,286.6,1721
2021-08-12 04:00:00,286.38,286.38,286.32,286.32,400
2021-08-12 05:00:00,286.22,286.41,286.22,286.41,770
2021-08-12 06:00:00,286.47,286.85,286.47,286.85,1541
2021-08-12 07:00:00,286.86,287.2,286.86,287.2,3626
2021-08-12 08:00:00,286.86,287.2,286.2,286.42,23594
2021-08-12 09:00:00,286.35,288.08,286.2,287.68,1307352
2021-08-12 10:00:00,287.67,289.74,286.95,289.52,1877907
2021-08-12 11:00:00,289.5,289.6,289.0442,289.0442,1061197
2021-08-12 12:00:00,289.04,289.15,288.73,288.94,736772
2021-08-12 13:00:00,288.945,289.6,288.785,289.46,831355
2021-08-12 14:00:00,289.47,289.83,289.4226,289.72,871146
2021-08-12 15:00:00,289.72,289.97,289.445,289.65,1811911
2021-08-12 16:00:00,289.81,289.81,289.53,289.73,2996606
2021-08-12 17:00:00,289.76,289.8,289.66,289.7889,10177
2021-08-12 18:00:00,289.66,289.77,289.65,289.72,5927
2021-08-12 19:00:00,289.69,289.71,289.68,289.71,1646
2021-08-13 04:00:00,289.79,289.82,289.79,289.82,1941
2021-08-13 05:00:00,289.82,289.82,289.7,289.71,1949
2021-08-13 06:00:00,289.63,289.63,289.56,289.56,1174
2021-08-13 07:00:00,289.42,289.55,288.65,288.82,4329
2021-08-13 08:00:00,288.81,289.61,288.81,289.25,7981
2021-08-13 09:00:00,289.39,290.94,289.3,290.615,1689342
2021-08-13 10:00:00,290.63,292.18,290.2,291.6832,2071204
2021-08-13 11:00:00,291.69,291.96,290.87,291.01,1148296
2021-08-13 12:00:00,291.0,291.6599,290.96,291.6,784798
2021-08-13 13:00:00,291.595,291.92,291.52,291.8283,692072
2021-08-13 14:00:00,291.82,292.035,291.7,292.03,833337
2021-08-13 15:00:00,292.03,292.9,291.94,292.86,2202090
2021-08-13 16:00:00,292.85,293.24,292.71,293.0,1898327
2021-08-13 17:00:00,292.97,293.05,292.85,292.96,4585
2021-08-13 18:00:00,292.9501,292.98,292.9,292.9001,3586
2021-08-13 19:00:00,292.95,293.19,292.89,293.1,11286
