DateTime,Open,High,Low,Close,Volume
2021-08-05 07:00:00,146.81,147.0297,146.7901,146.9998,36807
2021-08-05 08:00:00,146.8499,147.1795,146.8001,146.9699,147725
2021-08-05 09:00:00,146.9698,147.0197,145.9513,146.835,8311782
2021-08-05 10:00:00,146.84,147.3642,146.571,147.2694,7406794
2021-08-05 11:00:00,147.2693,147.6188,147.0796,147.2394,4918159
2021-08-05 12:00:00,147.2444,147.3243,146.9498,147.0373,3356630
2021-08-05 13:00:00,147.0297,147.1595,146.8899,147.1326,2498727
2021-08-05 14:00:00,147.1396,147.2394,146.8219,146.8345,3482335
2021-08-05 15:00:00,146.835,146.9698,146.5105,146.84,6601041
2021-08-05 16:00:00,146.84,146.8799,146.7002,146.7401,3391861
2021-08-05 17:00:00,146.7302,146.84,146.7002,146.7202,35789
2021-08-05 18:00:00,146.7102,146.7501,146.6803,146.6902,20380
2021-08-05 19:00:00,146.7002,146.7401,146.6403,146.6802,28179
2021-08-06 04:00:00,146.5,146.95,146.5,146.76,13973
2021-08-06 05:00:00,146.76,146.84,146.57,146.72,5641
2021-08-06 06:00:00,146.7,146.7,146.53,146.53,4753
2021-08-06 07:00:00,146.65,146.82,146.6,146.65,47925
2021-08-06 08:00:00,146.6001,146.85,146.06,146.34,415085
2021-08-06 09:00:00,146.33,146.86,145.9,146.59,8213133
2021-08-06 10:00:00,146.59,147.11,146.4,146.53,6686653
2021-08-06 11:00:00,146.54,146.7,145.97,146.29,5816869
2021-08-06 12:00:00,146.2891,146.33,145.91,146.1,3571460
2021-08-06 13:00:00,146.1006,146.235,145.72,145.94,3453359
2021-08-06 14:00:00,145.9414,145.97,145.63,145.71,3385888
2021-08-06 15:00:00,145.71,146.16,145.66,146.14,7527963
2021-08-06 16:00:00,146.09,146.14,145.97,146.0,6759036
2021-08-06 17:00:00,146.0,146.01,145.92,145.94,43728
2021-08-06 18:00:00,145.97,145.97,145.9,145.95,16888
2021-08-06 19:00:00,145.94,145.99,145.92,145.96,20174
2021-08-09 04:00:00,145.98,146.05,145.74,146.0,8389
2021-08-09 05:00:00,145.98,146.02,145.94,146.02,5618
2021-08-09 06:00:00,146.01,146.09,145.93,146.02,5719
2021-08-09 07:00:00,146.0,146.06,145.89,146.03,49826
2021-08-09 08:00:00,145.9001,146.25,145.83,146.16,1263659
2021-08-09 09:00:00,146.16,146.7,145.52,146.51,8030792
2021-08-09 10:00:00,146.51,146.69,145.95,146.0613,7514129
2021-08-09 11:00:00,146.0643,146.16,145.79,146.1369,4867271
2021-08-09 12:00:00,146.1398,146.15,145.785,145.855,2952490
2021-08-09 13:00:00,145.85,146.09,145.81,145.835,2702220
2021-08-09 14:00:00,145.8381,146.13,145.79,146.055,3193673
2021-08-09 15:00:00,146.045,146.18,145.87,146.09,5527364
2021-08-09 16:00:00,146.09,146.18,146.0,146.04,7117472
2021-08-09 17:00:00,146.05,146.05,146.0,146.02,11666
2021-08-09 18:00:00,146.03,146.05,146.01,146.02,21531
2021-08-09 19:00:00,146.04,146.04,145.95,146.02,13901
2021-08-10 04:00:00,146.22,146.23,146.05,146.09,4009
2021-08-10 05:00:00,146.09,146.09,146.05,146.05,2258
2021-08-10 06:00:00,146.08,146.09,145.96,145.96,3461
2021-08-10 07:00:00,146.01,149.0,146.0,146.57,228120
2021-08-10 08:00:00,146.5001,146.75,145.725,146.37,110256
2021-08-10 09:00:00,146.37,147.71,146.18,147.425,10047086
2021-08-10 10:00:00,147.425,147.6349,145.63,145.915,11757411
2021-08-10 11:00:00,145.92,145.9586,145.395,145.62,7243941
2021-08-10 12:00:00,145.625,146.0057,145.545,145.6,3730210
2021-08-10 13:00:00,145.6,145.76,145.495,145.6587,3062586
2021-08-10 14:00:00,145.655,145.715,145.3,145.7,3610851
2021-08-10 15:00:00,145.7,145.73,145.3,145.61,6758770
2021-08-10 16:00:00,145.6,145.61,145.48,145.57,9261215
2021-08-10 17:00:00,145.58,145.67,145.57,145.65,51806
2021-08-10 18:00:00,145.63,145.67,145.57,145.58,16875
2021-08-10 19:00:00,145.59,145.66,145.5,145.6,30560
2021-08-11 04:00:00,145.41,145.41,145.2,145.25,7414
2021-08-11 05:00:00,145.22,145.24,144.8,145.17,10378
2021-08-11 06:00:00,145.13,145.34,145.12,145.32,11373
2021-08-11 07:00:00,145.36,145.48,145.23,145.27,44416
2021-08-11 08:00:00,145.349,146.22,145.236,146.02,410877
2021-08-11 09:00:00,146.05,146.72,145.92,146.08,7506816
2021-08-11 10:00:00,146.07,146.43,145.57,145.62,8038733
2021-08-11 11:00:00,145.62,146.07,145.53,145.89,6157650
2021-08-11 12:00:00,145.89,146.46,145.86,146.3088,4809735
2021-08-11 13:00:00,146.305,146.59,145.82,146.05,4884184
2021-08-11 14:00:00,146.04,146.12,145.8,145.96,3000287
2021-08-11 15:00:00,145.97,146.09,145.7799,145.91,5736604
2021-08-11 16:00:00,145.86,145.92,145.66,145.7,3046307
2021-08-11 17:00:00,145.71,145.73,145.66,145.72,18117
2021-08-11 18:00:00,145.7199,145.7199,145.66,145.68,26286
2021-08-11 19:00:00,145.7,145.71,145.6,145.67,24447
2021-08-12 04:00:00,145.61,145.84,145.5,145.84,4538
2021-08-12 05:00:00,145.75,145.82,145.75,145.76,2533
2021-08-12 06:00:00,145.74,145.92,145.72,145.91,2465
2021-08-12 07:00:00,145.9,146.1,145.85,146.04,44360
2021-08-12 08:00:00,146.0495,146.1,145.496,145.6,194762
2021-08-12 09:00:00,145.61,147.43,145.57,147.06,10753128
2021-08-12 10:00:00,147.07,148.25,146.58,148.17,13044972
2021-08-12 11:00:00,148.17,148.53,148.02,148.0398,8005718
2021-08-12 12:00:00,148.0399,148.44,147.7,148.3003,6015798
2021-08-12 13:00:00,148.3,148.45,148.065,148.335,4567862
2021-08-12 14:00:00,148.3397,148.85,148.22,148.705,5863442
2021-08-12 15:00:00,148.71,149.05,148.57,148.885,10319693
2021-08-12 16:00:00,148.89,149.02,148.88,148.99,6154994
2021-08-12 17:00:00,148.99,149.02,148.86,148.94,52448
2021-08-12 18:00:00,148.9399,148.95,148.82,148.9001,33777
2021-08-12 19:00:00,148.91,148.98,148.89,148.98,49182
2021-08-13 04:00:00,148.99,149.25,148.88,149.21,23716
2021-08-13 05:00:00,149.17,149.17,149.09,149.13,2435
2021-08-13 06:00:00,149.13,149.22,149.0,149.05,17780
2021-08-13 07:00:00,149.1,149.24,148.67,148.67,199976
2021-08-13 08:00:00,149.0501,149.22,148.518,148.97,179981
2021-08-13 09:00:00,148.98,149.39,148.32,149.13,10769424
2021-08-13 10:00:00,149.13,149.4444,148.7,148.9,8942088
2021-08-13 11:00:00,148.9,149.085,148.3201,148.365,5351358
2021-08-13 12:00:00,148.3601,148.84,148.27,148.81,3914417
2021-08-13 13:00:00,148.81,149.095,148.71,148.915,3864171
2021-08-13 14:00:00,148.91,149.12,148.745,149.0916,3724698
2021-08-13 15:00:00,149.095,149.12,148.88,149.1,6576455
2021-08-13 16:00:00,149.1,149.1399,148.98,148.99,3321127
2021-08-13 17:00:00,148.99,149.01,148.97,148.98,42351
2021-08-13 18:00:00,148.97,148.98,148.8,148.86,17806
2021-08-13 19:00:00,148.88,148.94,148.85,148.92,32796
