DateTime,Open,High,Low,Close,Volume
2021-08-02 07:52:00,3344.0,3344.0,3344.0,3344.0,100
2021-08-02 07:57:00,3344.65,3344.65,3344.65,3344.65,100
2021-08-02 08:00:00,3344.0002,3348.0,3341.02,3344.0,3131
2021-08-02 08:02:00,3344.0,3345.0,3344.0,3345.0,844
2021-08-02 08:04:00,3344.0386,3344.0386,3344.0386,3344.0386,109
2021-08-02 08:05:00,3343.57,3343.57,3343.57,3343.57,100
2021-08-02 08:06:00,3344.0,3344.0,3344.0,3344.0,565
2021-08-02 08:08:00,3344.12,3344.12,3344.02,3344.02,340
2021-08-02 08:13:00,3345.65,3346.0,3345.65,3346.0,200
2021-08-02 08:19:00,3345.0,3345.0,3344.0,3344.0,238
2021-08-02 08:22:00,3344.0,3344.0,3342.0,3342.0,460
2021-08-02 08:27:00,3342.0,3342.0,3341.98,3341.98,200
2021-08-02 08:30:00,3342.0,3342.5,3342.0,3342.5,200
2021-08-02 08:34:00,3344.1,3345.0,3344.1,3345.0,210
2021-08-02 08:40:00,3344.73,3344.73,3344.73,3344.73,200
2021-08-02 08:43:00,3345.0,3345.0,3345.0,3345.0,100
2021-08-02 08:45:00,3344.301,3345.0,3344.301,3345.0,200
2021-08-02 08:49:00,3344.8,3345.0,3344.8,3345.0,400
2021-08-02 08:50:00,3345.0,3345.0,3345.0,3345.0,335
2021-08-02 08:51:00,3346.0,3346.0,3346.0,3346.0,352
2021-08-02 08:55:00,3347.98,3347.98,3347.98,3347.98,100
2021-08-02 08:56:00,3348.0,3348.0,3348.0,3348.0,200
2021-08-02 08:59:00,3347.0,3349.0,3347.0,3349.0,677
2021-08-02 09:00:00,3349.92,3349.92,3349.92,3349.92,100
2021-08-02 09:01:00,3350.0,3351.0,3350.0,3351.0,500
2021-08-02 09:02:00,3351.91,3351.91,3351.91,3351.91,100
2021-08-02 09:03:00,3352.0,3352.0,3350.5,3350.5,299
2021-08-02 09:04:00,3352.8,3352.8,3352.5,3352.5,390
2021-08-02 09:05:00,3352.52,3353.48,3352.5,3353.0,685
2021-08-02 09:06:00,3353.0,3353.0,3352.0,3353.0,1074
2021-08-02 09:07:00,3351.89,3353.0,3350.0,3352.78,750
2021-08-02 09:09:00,3351.69,3351.69,3351.69,3351.69,100
2021-08-02 09:12:00,3352.0,3352.0,3352.0,3352.0,151
2021-08-02 09:13:00,3351.01,3351.01,3351.01,3351.01,100
2021-08-02 09:14:00,3350.15,3350.15,3350.0,3350.0,380
2021-08-02 09:15:00,3349.25,3350.0,3349.25,3350.0,904
2021-08-02 09:16:00,3350.0,3350.0,3350.0,3350.0,400
2021-08-02 09:18:00,3350.0,3350.0,3350.0,3350.0,200
2021-08-02 09:19:00,3351.84,3351.84,3351.84,3351.84,100
2021-08-02 09:20:00,3352.0,3352.0,3352.0,3352.0,200
2021-08-02 09:21:00,3350.95,3350.95,3350.95,3350.95,100
2021-08-02 09:22:00,3350.0,3350.0,3348.9,3348.9,1090
2021-08-02 09:25:00,3349.5,3356.0,3349.11,3354.98,7255
2021-08-02 09:26:00,3354.86,3355.0,3354.86,3355.0,968
2021-08-02 09:27:00,3356.1,3357.74,3353.23,3357.74,1209
2021-08-02 09:28:00,3353.31,3353.31,3350.0,3350.0,1695
2021-08-02 09:30:00,3353.54,3358.92,3342.39,3343.405,114742
2021-08-02 09:31:00,3344.0,3350.03,3342.38,3345.0,13951
2021-08-02 09:32:00,3345.64,3347.95,3340.0,3347.95,19584
2021-08-02 09:33:00,3347.3,3347.94,3340.83,3345.0,5504
2021-08-02 09:34:00,3345.0,3347.48,3343.45,3345.84,5213
2021-08-02 09:35:00,3345.0,3345.0,3336.43,3337.73,13011
2021-08-02 09:36:00,3337.1868,3338.44,3332.01,3338.44,20108
2021-08-02 09:37:00,3337.92,3337.92,3331.15,3331.8274,12968
2021-08-02 09:38:00,3331.15,3337.49,3330.825,3336.43,14070
2021-08-02 09:39:00,3336.8,3339.26,3334.25,3334.25,8762
2021-08-02 09:40:00,3334.0,3335.87,3330.0,3333.14,17858
2021-08-02 09:41:00,3334.2,3338.74,3332.745,3336.35,15879
2021-08-02 09:42:00,3336.94,3337.5,3334.89,3334.95,8151
2021-08-02 09:43:00,3335.9,3335.9,3330.31,3333.25,9145
2021-08-02 09:44:00,3332.0,3334.5,3331.0,3334.5,4657
2021-08-02 09:45:00,3332.045,3336.88,3329.0,3335.795,9156
2021-08-02 09:46:00,3335.795,3338.96,3332.0,3332.71,12988
2021-08-02 09:47:00,3333.18,3336.06,3330.59,3330.815,9444
2021-08-02 09:48:00,3332.0,3333.43,3326.5,3326.755,18294
2021-08-02 09:49:00,3327.25,3334.72,3325.52,3330.0,6420
2021-08-02 09:50:00,3330.51,3331.0,3326.0,3328.82,5404
2021-08-02 09:51:00,3330.1528,3330.1528,3326.71,3327.49,4993
2021-08-02 09:52:00,3327.8,3328.73,3324.01,3325.802,9599
2021-08-02 09:53:00,3325.365,3332.09,3325.365,3332.09,6764
2021-08-02 09:54:00,3332.16,3336.96,3332.16,3335.965,7708
2021-08-02 09:55:00,3335.95,3336.52,3330.87,3333.021,9589
2021-08-02 09:56:00,3333.38,3335.17,3331.7102,3332.645,3489
2021-08-02 09:57:00,3332.99,3335.0,3332.99,3333.525,5711
2021-08-02 09:58:00,3334.07,3338.77,3333.0,3336.13,9690
2021-08-02 09:59:00,3336.125,3336.13,3331.87,3332.52,6600
2021-08-02 10:00:00,3332.075,3334.22,3330.91,3331.96,9826
2021-08-02 10:01:00,3333.215,3336.98,3332.98,3334.325,7895
2021-08-02 10:02:00,3332.98,3336.46,3332.98,3334.415,4796
2021-08-02 10:03:00,3334.28,3338.63,3334.18,3337.72,9366
2021-08-02 10:04:00,3337.197,3340.0,3335.4392,3335.4392,11515
2021-08-02 10:05:00,3335.675,3338.56,3333.1878,3334.37,7477
2021-08-02 10:06:00,3334.7092,3336.41,3328.99,3330.5638,4617
2021-08-02 10:07:00,3330.79,3331.34,3326.97,3327.0,3781
2021-08-02 10:08:00,3328.3,3328.77,3325.25,3325.25,2249
2021-08-02 10:09:00,3325.572,3329.55,3325.572,3328.6,1987
2021-08-02 10:10:00,3327.3872,3329.0,3324.12,3328.52,9323
2021-08-02 10:11:00,3328.4172,3331.91,3328.4,3330.0,5451
2021-08-02 10:12:00,3330.004,3335.42,3330.0,3335.0,4605
2021-08-02 10:13:00,3335.0,3335.035,3332.49,3333.0,3327
2021-08-02 10:14:00,3334.98,3335.8,3329.27,3335.304,3664
2021-08-02 10:15:00,3336.82,3338.582,3334.57,3337.38,5361
2021-08-02 10:16:00,3336.8598,3338.99,3336.8598,3337.75,2454
2021-08-02 10:17:00,3337.07,3337.085,3335.316,3335.316,1180
2021-08-02 10:18:00,3336.76,3336.89,3334.405,3334.405,1160
2021-08-02 10:19:00,3335.89,3342.0,3335.89,3342.0,4874
2021-08-02 10:20:00,3341.595,3342.08,3340.669,3341.945,2840
2021-08-02 10:21:00,3341.79,3343.4934,3339.39,3340.8164,4569
2021-08-02 10:22:00,3340.98,3341.86,3335.0,3336.16,4681
2021-08-02 10:23:00,3335.98,3337.58,3332.549,3333.67,2062
2021-08-02 10:24:00,3334.0498,3335.49,3330.635,3331.565,9035
2021-08-02 10:25:00,3331.565,3338.9,3330.33,3336.895,7434
2021-08-02 10:26:00,3337.65,3340.0,3335.4,3335.84,3609
2021-08-02 10:27:00,3336.11,3336.11,3333.23,3333.55,800
2021-08-02 10:28:00,3334.5,3334.5,3332.15,3332.865,3272
2021-08-02 10:29:00,3332.095,3332.815,3330.35,3332.37,2483
2021-08-02 10:30:00,3333.12,3336.6,3333.12,3333.7172,4736
2021-08-02 10:31:00,3334.3898,3334.3898,3330.06,3330.71,1606
2021-08-02 10:32:00,3330.0,3332.1568,3328.885,3330.525,3810
2021-08-02 10:33:00,3330.164,3332.99,3329.5,3332.99,4666
2021-08-02 10:34:00,3331.7,3332.0466,3329.0,3330.76,5120
2021-08-02 10:35:00,3329.86,3333.0,3329.86,3332.655,2052
2021-08-02 10:36:00,3333.0,3333.0,3329.52,3331.225,2082
2021-08-02 10:37:00,3330.49,3330.49,3328.41,3330.05,3682
2021-08-02 10:38:00,3329.52,3330.4678,3329.02,3330.0,1111
2021-08-02 10:39:00,3329.775,3333.0,3329.775,3331.869,3869
2021-08-02 10:40:00,3332.35,3334.78,3330.77,3334.125,2066
2021-08-02 10:41:00,3334.419,3334.8,3333.41,3334.065,2650
2021-08-02 10:42:00,3333.91,3337.03,3333.75,3336.22,3500
2021-08-02 10:43:00,3335.97,3335.97,3332.22,3334.8,1744
2021-08-02 10:44:00,3332.54,3333.435,3329.99,3333.435,4804
2021-08-02 10:45:00,3329.79,3331.4,3326.99,3328.639,8224
2021-08-02 10:46:00,3330.685,3333.0,3328.6362,3331.0,2879
2021-08-02 10:47:00,3331.39,3331.99,3330.0,3330.715,4477
2021-08-02 10:48:00,3330.695,3332.3064,3328.75,3331.035,5583
2021-08-02 10:49:00,3332.779,3332.779,3331.33,3331.33,400
2021-08-02 10:50:00,3332.0,3333.0,3326.38,3327.7,4109
2021-08-02 10:51:00,3326.69,3329.5,3326.65,3329.0014,4988
2021-08-02 10:52:00,3330.06,3330.49,3327.01,3327.6482,5225
2021-08-02 10:53:00,3328.715,3330.84,3327.0,3327.67,5766
2021-08-02 10:54:00,3329.465,3330.66,3327.8626,3329.89,3482
2021-08-02 10:55:00,3330.23,3331.0,3329.0,3329.14,1712
2021-08-02 10:56:00,3329.0,3329.85,3328.29,3328.45,1697
2021-08-02 10:57:00,3328.4,3328.9026,3326.51,3328.17,3659
2021-08-02 10:58:00,3327.3684,3327.3684,3325.64,3326.35,4398
2021-08-02 10:59:00,3326.56,3327.13,3325.36,3327.09,3805
2021-08-02 11:00:00,3328.89,3329.965,3327.337,3328.3,1213
2021-08-02 11:01:00,3329.486,3332.0,3329.02,3329.02,5345
2021-08-02 11:02:00,3330.14,3330.14,3328.2,3329.84,600
2021-08-02 11:03:00,3330.28,3331.72,3330.19,3331.375,1800
2021-08-02 11:04:00,3330.0,3334.7,3329.99,3334.0,3727
2021-08-02 11:05:00,3333.83,3335.505,3333.83,3334.925,3206
2021-08-02 11:06:00,3334.055,3335.37,3333.536,3333.536,1544
2021-08-02 11:07:00,3334.36,3334.36,3331.81,3332.92,1948
2021-08-02 11:08:00,3333.6752,3334.5,3332.58,3332.58,856
2021-08-02 11:09:00,3333.79,3335.55,3333.79,3333.8,1971
2021-08-02 11:10:00,3333.8,3335.55,3333.29,3334.0,2150
2021-08-02 11:11:00,3334.14,3334.96,3333.0,3333.0,3057
2021-08-02 11:12:00,3332.44,3333.4,3331.84,3333.26,3793
2021-08-02 11:13:00,3331.85,3333.23,3327.0,3330.1228,4442
2021-08-02 11:14:00,3330.35,3331.0,3328.775,3330.63,1600
2021-08-02 11:15:00,3331.0,3333.0,3331.0,3333.0,648
2021-08-02 11:16:00,3331.13,3333.4,3331.13,3333.4,935
2021-08-02 11:17:00,3334.69,3335.7,3334.2076,3334.2076,1644
2021-08-02 11:18:00,3335.09,3336.4174,3334.5496,3336.25,4295
2021-08-02 11:19:00,3336.385,3338.45,3336.38,3336.78,5840
2021-08-02 11:20:00,3335.37,3339.0,3334.8942,3339.0,5425
2021-08-02 11:21:00,3339.2,3341.345,3336.05,3337.45,4747
2021-08-02 11:22:00,3337.45,3338.2764,3332.01,3335.67,5916
2021-08-02 11:23:00,3333.565,3334.81,3331.7002,3332.59,5585
2021-08-02 11:24:00,3332.0,3334.44,3331.7,3333.49,6068
2021-08-02 11:25:00,3334.21,3334.21,3330.0,3330.22,2222
2021-08-02 11:26:00,3332.12,3334.5906,3332.12,3332.495,1555
2021-08-02 11:27:00,3332.1682,3332.5574,3329.275,3330.99,2580
2021-08-02 11:28:00,3330.18,3332.77,3330.0,3332.0,1083
2021-08-02 11:29:00,3333.0,3333.18,3331.9144,3333.18,600
2021-08-02 11:30:00,3334.99,3334.99,3330.92,3330.92,521
2021-08-02 11:31:00,3331.74,3332.68,3331.25,3331.25,1375
2021-08-02 11:32:00,3331.65,3332.26,3331.65,3332.0,410
2021-08-02 11:33:00,3332.05,3332.05,3330.41,3330.41,842
2021-08-02 11:34:00,3331.415,3332.4,3330.545,3330.545,720
2021-08-02 11:35:00,3331.31,3333.5,3331.07,3333.5,1482
2021-08-02 11:36:00,3334.46,3334.95,3334.164,3334.56,1110
2021-08-02 11:37:00,3334.13,3335.0,3333.58,3333.58,1310
2021-08-02 11:38:00,3333.39,3333.39,3330.9202,3331.5556,800
2021-08-02 11:39:00,3331.53,3333.0328,3331.0,3331.0,1089
2021-08-02 11:40:00,3331.21,3332.42,3330.91,3331.69,1100
2021-08-02 11:41:00,3332.34,3332.97,3331.93,3332.7798,1401
2021-08-02 11:42:00,3332.822,3332.822,3332.822,3332.822,124
2021-08-02 11:43:00,3330.52,3330.912,3329.87,3330.73,1657
2021-08-02 11:44:00,3329.53,3330.122,3328.0,3329.1,2503
2021-08-02 11:45:00,3329.26,3329.364,3328.7,3329.364,1069
2021-08-02 11:46:00,3329.0,3330.11,3328.0,3328.27,2165
2021-08-02 11:47:00,3328.0,3329.165,3326.68,3329.165,4290
2021-08-02 11:48:00,3329.01,3329.78,3328.655,3329.78,544
2021-08-02 11:49:00,3329.96,3330.99,3329.4296,3330.57,1251
2021-08-02 11:50:00,3330.47,3332.0,3330.46,3330.75,810
2021-08-02 11:51:00,3330.65,3333.155,3330.58,3330.63,1735
2021-08-02 11:52:00,3331.87,3331.87,3329.64,3329.64,600
2021-08-02 11:53:00,3329.08,3329.76,3328.08,3329.76,800
2021-08-02 11:54:00,3328.87,3329.95,3328.6452,3329.936,1165
2021-08-02 11:55:00,3330.1,3331.805,3330.1,3330.85,500
2021-08-02 11:56:00,3329.0,3330.0,3329.0,3330.0,700
2021-08-02 11:57:00,3329.18,3329.34,3326.11,3326.15,3866
2021-08-02 11:58:00,3325.6718,3325.6718,3322.0,3324.42,5270
2021-08-02 11:59:00,3324.88,3326.0,3323.3,3324.355,1773
2021-08-02 12:00:00,3323.9,3323.9,3321.6,3321.6,3586
2021-08-02 12:01:00,3321.04,3322.7,3320.921,3322.1,3805
2021-08-02 12:02:00,3321.645,3322.572,3320.38,3320.42,4130
2021-08-02 12:03:00,3321.18,3325.245,3320.6094,3323.165,3693
2021-08-02 12:04:00,3323.69,3324.0,3322.57,3323.6038,2081
2021-08-02 12:05:00,3322.84,3323.283,3321.211,3321.211,2650
2021-08-02 12:06:00,3321.5254,3321.645,3318.0,3320.015,6412
2021-08-02 12:07:00,3320.145,3320.145,3317.8826,3317.8826,1821
2021-08-02 12:08:00,3318.515,3318.77,3317.0,3318.12,4407
2021-08-02 12:09:00,3318.6,3319.35,3318.5772,3318.67,898
2021-08-02 12:10:00,3318.22,3321.505,3318.07,3320.83,5091
2021-08-02 12:11:00,3320.02,3322.01,3320.02,3321.055,700
2021-08-02 12:12:00,3321.055,3322.69,3321.055,3322.335,1261
2021-08-02 12:13:00,3323.0,3325.0,3323.0,3324.3228,1436
2021-08-02 12:14:00,3323.28,3324.76,3323.28,3324.438,2434
2021-08-02 12:15:00,3324.21,3325.55,3324.01,3325.0,4683
2021-08-02 12:16:00,3325.61,3326.305,3323.88,3323.88,1502
2021-08-02 12:17:00,3324.21,3326.0,3323.88,3325.5,1600
2021-08-02 12:18:00,3326.0,3326.42,3324.99,3324.99,1200
2021-08-02 12:19:00,3325.41,3326.5,3325.41,3326.185,900
2021-08-02 12:20:00,3325.61,3325.61,3323.6,3324.3,4252
2021-08-02 12:21:00,3323.05,3323.6,3322.48,3323.38,2611
2021-08-02 12:22:00,3323.82,3324.89,3322.0,3322.0,2884
2021-08-02 12:23:00,3322.05,3325.0,3322.05,3325.0,300
2021-08-02 12:24:00,3324.77,3326.0,3322.78,3323.8282,2750
2021-08-02 12:25:00,3323.08,3323.08,3321.13,3322.37,1909
2021-08-02 12:26:00,3324.1116,3324.4656,3323.61,3323.61,1200
2021-08-02 12:27:00,3323.28,3323.28,3321.01,3322.3306,300
2021-08-02 12:28:00,3322.05,3324.135,3322.01,3322.61,900
2021-08-02 12:29:00,3322.9334,3323.87,3322.01,3323.21,2251
2021-08-02 12:30:00,3323.42,3326.212,3323.37,3325.0544,2809
2021-08-02 12:31:00,3326.86,3330.41,3326.86,3329.815,5560
2021-08-02 12:32:00,3329.778,3330.1,3326.41,3327.72,2133
2021-08-02 12:33:00,3329.56,3329.56,3327.5256,3329.55,1100
2021-08-02 12:34:00,3329.08,3329.085,3329.08,3329.085,200
2021-08-02 12:35:00,3328.67,3328.67,3328.67,3328.67,100
2021-08-02 12:36:00,3329.0,3330.315,3329.0,3329.77,1300
2021-08-02 12:37:00,3330.38,3330.98,3330.19,3330.95,1050
2021-08-02 12:38:00,3331.7,3331.7,3330.0,3330.0,1783
2021-08-02 12:39:00,3330.67,3330.73,3329.69,3329.88,1145
2021-08-02 12:40:00,3329.705,3329.705,3329.13,3329.23,1060
2021-08-02 12:41:00,3327.325,3330.87,3326.815,3328.28,1436
2021-08-02 12:42:00,3330.92,3331.2514,3330.0,3331.2514,600
2021-08-02 12:43:00,3329.37,3329.49,3328.21,3329.17,650
2021-08-02 12:44:00,3328.62,3329.3064,3328.6,3328.6,315
2021-08-02 12:45:00,3329.41,3329.41,3325.65,3328.09,2099
2021-08-02 12:46:00,3328.9358,3328.9358,3328.01,3328.705,500
2021-08-02 12:47:00,3326.94,3329.4,3326.2742,3327.35,1566
2021-08-02 12:48:00,3327.25,3327.51,3326.5,3326.73,668
2021-08-02 12:49:00,3326.05,3327.8798,3325.65,3327.21,774
2021-08-02 12:50:00,3327.24,3327.24,3326.04,3326.195,1110
2021-08-02 12:51:00,3326.64,3329.02,3326.482,3329.02,1024
2021-08-02 12:52:00,3329.54,3332.63,3329.54,3332.0,7721
2021-08-02 12:53:00,3332.3352,3334.315,3332.0,3332.65,4255
2021-08-02 12:54:00,3331.79,3333.22,3330.0,3332.23,4619
2021-08-02 12:55:00,3330.18,3331.71,3330.0,3330.0,816
2021-08-02 12:56:00,3330.0,3330.0,3326.0,3326.0,798
2021-08-02 12:57:00,3326.95,3330.45,3326.95,3329.49,700
2021-08-02 12:58:00,3329.0096,3331.0,3329.0096,3329.97,400
2021-08-02 12:59:00,3330.13,3331.27,3329.25,3330.83,1630
2021-08-02 13:00:00,3330.25,3331.02,3328.67,3328.67,2335
2021-08-02 13:01:00,3330.64,3331.58,3330.64,3331.58,300
2021-08-02 13:02:00,3330.0,3330.58,3328.67,3328.67,1377
2021-08-02 13:03:00,3330.0,3330.22,3329.3,3330.22,489
2021-08-02 13:04:00,3332.17,3334.0,3332.17,3332.25,1337
2021-08-02 13:05:00,3332.28,3332.28,3330.0,3330.6,2039
2021-08-02 13:06:00,3331.36,3331.36,3331.36,3331.36,100
2021-08-02 13:07:00,3332.97,3333.0,3330.71,3331.202,1320
2021-08-02 13:08:00,3330.39,3331.0,3330.07,3330.72,535
2021-08-02 13:09:00,3330.14,3332.74,3330.14,3331.86,1401
2021-08-02 13:10:00,3330.57,3331.97,3330.57,3331.97,300
2021-08-02 13:11:00,3333.0,3333.96,3332.95,3333.09,1150
2021-08-02 13:12:00,3333.33,3333.5066,3333.02,3333.5066,421
2021-08-02 13:13:00,3332.82,3333.6,3331.245,3331.57,1560
2021-08-02 13:14:00,3331.29,3332.01,3330.45,3331.23,1300
2021-08-02 13:15:00,3331.04,3333.95,3331.04,3333.95,855
2021-08-02 13:16:00,3333.95,3334.68,3332.9038,3334.68,867
2021-08-02 13:17:00,3334.1,3334.1,3332.71,3333.57,1000
2021-08-02 13:18:00,3334.46,3335.0,3334.42,3334.67,1432
2021-08-02 13:19:00,3335.65,3336.84,3334.6602,3335.91,3042
2021-08-02 13:20:00,3335.54,3336.17,3334.1404,3335.0,1200
2021-08-02 13:21:00,3335.29,3335.5,3334.75,3334.755,1150
2021-08-02 13:22:00,3334.19,3334.19,3331.8702,3332.505,2280
2021-08-02 13:23:00,3331.8702,3332.2016,3331.8702,3332.2016,200
2021-08-02 13:24:00,3332.1,3334.9,3332.0,3334.67,2251
2021-08-02 13:25:00,3334.25,3334.25,3334.25,3334.25,100
2021-08-02 13:26:00,3334.2958,3334.39,3332.4024,3332.4024,1641
2021-08-02 13:27:00,3332.47,3332.47,3330.2768,3331.91,2562
2021-08-02 13:28:00,3331.13,3331.465,3330.09,3330.09,955
2021-08-02 13:29:00,3330.01,3332.79,3329.503,3332.79,2550
2021-08-02 13:30:00,3332.75,3336.0,3332.75,3335.24,3053
2021-08-02 13:31:00,3335.98,3336.25,3334.754,3334.905,2165
2021-08-02 13:32:00,3335.8828,3336.46,3332.295,3335.98,3527
2021-08-02 13:33:00,3333.09,3335.22,3333.09,3335.16,800
2021-08-02 13:34:00,3336.0,3338.0,3336.0,3336.46,3409
2021-08-02 13:35:00,3336.22,3337.5,3336.22,3337.5,800
2021-08-02 13:36:00,3336.26,3336.26,3335.5,3335.5,300
2021-08-02 13:37:00,3336.26,3337.4332,3335.73,3335.87,1010
2021-08-02 13:38:00,3334.465,3335.0,3334.465,3334.92,447
2021-08-02 13:39:00,3334.45,3336.25,3334.45,3336.25,1068
2021-08-02 13:41:00,3337.5,3340.18,3337.5,3337.53,5820
2021-08-02 13:42:00,3338.56,3339.55,3336.84,3337.01,1800
2021-08-02 13:43:00,3337.05,3337.05,3336.13,3336.35,1385
2021-08-02 13:44:00,3335.0,3336.6054,3335.0,3335.19,720
2021-08-02 13:45:00,3335.515,3335.975,3335.19,3335.19,1100
2021-08-02 13:46:00,3334.0,3336.48,3334.0,3334.24,1194
2021-08-02 13:47:00,3333.24,3333.8648,3333.24,3333.8648,517
2021-08-02 13:48:00,3333.58,3335.155,3333.16,3333.16,615
2021-08-02 13:49:00,3333.33,3333.73,3332.49,3332.49,839
2021-08-02 13:50:00,3332.75,3334.23,3331.93,3332.69,3413
2021-08-02 13:51:00,3331.965,3332.93,3331.5,3332.04,1615
2021-08-02 13:52:00,3332.98,3333.92,3332.98,3333.92,400
2021-08-02 13:53:00,3334.565,3334.565,3332.01,3332.01,1230
2021-08-02 13:54:00,3332.76,3332.91,3331.48,3332.12,1100
2021-08-02 13:55:00,3331.625,3332.1,3331.625,3332.1,300
2021-08-02 13:56:00,3331.555,3331.555,3330.56,3330.56,500
2021-08-02 13:57:00,3331.38,3332.57,3331.38,3332.175,400
2021-08-02 13:58:00,3332.8198,3332.8198,3331.93,3332.13,500
2021-08-02 13:59:00,3332.0,3332.0,3329.38,3329.38,7439
2021-08-02 14:00:00,3329.675,3331.0,3328.51,3330.5,1800
2021-08-02 14:01:00,3331.0,3331.0,3329.1818,3329.1818,1026
2021-08-02 14:02:00,3330.45,3331.345,3329.6,3330.005,2300
2021-08-02 14:03:00,3329.35,3329.5,3328.84,3329.165,3006
2021-08-02 14:04:00,3329.82,3330.31,3328.04,3328.62,2692
2021-08-02 14:05:00,3329.145,3331.15,3329.145,3331.15,471
2021-08-02 14:06:00,3332.12,3332.4302,3331.15,3331.615,1915
2021-08-02 14:07:00,3331.06,3331.125,3329.27,3329.395,3001
2021-08-02 14:08:00,3329.34,3329.59,3327.77,3328.26,1200
2021-08-02 14:09:00,3328.1,3331.75,3327.02,3331.75,1760
2021-08-02 14:10:00,3331.1,3331.3638,3329.85,3330.35,1030
2021-08-02 14:11:00,3331.4,3331.41,3329.225,3329.225,1500
2021-08-02 14:12:00,3330.405,3330.405,3329.4,3329.4,1000
2021-08-02 14:13:00,3329.49,3330.5,3329.49,3330.5,399
2021-08-02 14:14:00,3330.0,3330.0,3330.0,3330.0,150
2021-08-02 14:15:00,3329.98,3329.98,3329.304,3329.975,400
2021-08-02 14:16:00,3330.95,3332.67,3330.25,3331.5,1931
2021-08-02 14:17:00,3331.52,3332.39,3331.45,3332.39,1300
2021-08-02 14:18:00,3332.315,3333.045,3332.315,3333.045,700
2021-08-02 14:19:00,3334.0,3334.0,3334.0,3334.0,100
2021-08-02 14:20:00,3334.0,3335.0,3334.0,3335.0,505
2021-08-02 14:21:00,3335.495,3335.495,3334.03,3334.5224,1770
2021-08-02 14:22:00,3334.65,3335.22,3333.9622,3334.945,540
2021-08-02 14:23:00,3335.98,3336.0,3333.53,3334.61,2100
2021-08-02 14:24:00,3335.0,3335.1888,3333.45,3334.09,1621
2021-08-02 14:25:00,3334.475,3335.5988,3334.02,3334.43,1300
2021-08-02 14:26:00,3336.0,3336.0,3334.9536,3334.9536,1972
2021-08-02 14:27:00,3334.8,3334.91,3333.57,3334.05,800
2021-08-02 14:28:00,3334.92,3335.0,3334.39,3335.0,900
2021-08-02 14:29:00,3335.0,3335.09,3334.215,3334.5416,634
2021-08-02 14:30:00,3334.96,3336.0,3334.96,3335.265,1672
2021-08-02 14:31:00,3335.87,3335.87,3335.0,3335.76,550
2021-08-02 14:32:00,3336.375,3336.395,3335.99,3335.99,300
2021-08-02 14:33:00,3335.81,3336.47,3335.53,3336.0,700
2021-08-02 14:34:00,3335.37,3335.73,3334.87,3335.367,848
