DateTime,Open,High,Low,Close,Volume
2021-08-02 06:02:00,146.4805,146.5005,146.4706,146.5005,2444
2021-08-02 06:09:00,146.3907,146.4905,146.3907,146.4905,1181
2021-08-02 06:11:00,146.3907,146.3907,146.3807,146.3807,18497
2021-08-02 06:12:00,146.3807,146.3807,146.3807,146.3807,7640
2021-08-02 06:14:00,146.3507,146.3907,146.3407,146.3907,923
2021-08-02 06:15:00,146.2908,146.3208,146.2908,146.3208,760
2021-08-02 06:21:00,146.3707,146.3707,146.3707,146.3707,970
2021-08-02 06:26:00,146.3907,146.3907,146.3807,146.3807,280
2021-08-02 06:34:00,146.3707,146.3707,146.3707,146.3707,4030
2021-08-02 06:39:00,146.3108,146.3108,146.2908,146.2908,782
2021-08-02 06:42:00,146.2908,146.2908,146.2908,146.2908,100
2021-08-02 06:43:00,146.2908,146.2908,146.2908,146.2908,649
2021-08-02 06:52:00,146.3308,146.3308,146.3308,146.3308,450
2021-08-02 06:55:00,146.3308,146.3308,146.3308,146.3308,210
2021-08-02 06:57:00,146.3108,146.3108,146.3108,146.3108,200
2021-08-02 06:58:00,146.3108,146.3108,146.2808,146.2808,20415
2021-08-02 07:00:00,146.2309,146.3707,146.0512,146.141,12383
2021-08-02 07:01:00,146.141,146.181,146.141,146.141,3145
2021-08-02 07:02:00,146.1011,146.1011,146.1011,146.1011,285
2021-08-02 07:03:00,146.1211,146.141,146.1211,146.1211,714
2021-08-02 07:04:00,146.1111,146.1111,146.1111,146.1111,489
2021-08-02 07:05:00,146.1011,146.1111,146.0911,146.1111,3189
2021-08-02 07:06:00,146.161,146.161,146.161,146.161,1600
2021-08-02 07:07:00,146.171,146.181,146.171,146.181,2985
2021-08-02 07:08:00,146.2109,146.2808,146.2109,146.2209,2102
2021-08-02 07:09:00,146.2509,146.2509,146.2509,146.2509,275
2021-08-02 07:10:00,146.3108,146.3807,146.3108,146.3807,3149
2021-08-02 07:11:00,146.3807,146.5305,146.3807,146.4506,17138
2021-08-02 07:12:00,146.4506,146.4805,146.4106,146.4805,4250
2021-08-02 07:13:00,146.5105,146.5305,146.5105,146.5305,3696
2021-08-02 07:14:00,146.4905,146.5404,146.4905,146.5205,3372
2021-08-02 07:15:00,146.5404,146.5904,146.5005,146.5904,10871
2021-08-02 07:16:00,146.6303,146.6603,146.5804,146.5804,2993
2021-08-02 07:17:00,146.5504,146.5504,146.5005,146.5305,5602
2021-08-02 07:18:00,146.5404,146.5704,146.5404,146.5704,600
2021-08-02 07:19:00,146.5804,146.5804,146.5804,146.5804,303
2021-08-02 07:20:00,146.5904,146.5904,146.5404,146.5404,11282
2021-08-02 07:21:00,146.5404,146.5404,146.5404,146.5404,100
2021-08-02 07:22:00,146.5504,146.5604,146.5504,146.5604,400
2021-08-02 07:23:00,146.5404,146.5404,146.5404,146.5404,337
2021-08-02 07:24:00,146.5205,146.5205,146.4706,146.4706,1900
2021-08-02 07:25:00,146.4606,146.4606,146.4306,146.4306,802
2021-08-02 07:26:00,146.4406,146.4805,146.4406,146.4805,500
2021-08-02 07:27:00,146.4606,146.4606,146.4506,146.4506,689
2021-08-02 07:28:00,146.4805,146.4805,146.4805,146.4805,100
2021-08-02 07:29:00,146.4506,146.4506,146.4306,146.4306,1876
2021-08-02 07:30:00,146.4506,146.4506,146.4506,146.4506,200
2021-08-02 07:31:00,146.4506,146.4706,146.4506,146.4706,394
2021-08-02 07:32:00,146.4706,146.5105,146.4706,146.5105,1715
2021-08-02 07:33:00,146.5105,146.5804,146.5105,146.5804,1409
2021-08-02 07:34:00,146.5804,146.6503,146.5804,146.6303,6753
2021-08-02 07:35:00,146.6103,146.6103,146.6103,146.6103,290
2021-08-02 07:36:00,146.6303,146.7202,146.6303,146.7202,4009
2021-08-02 07:37:00,146.7302,146.7701,146.6802,146.6802,7063
2021-08-02 07:38:00,146.6503,146.6503,146.6403,146.6403,200
2021-08-02 07:39:00,146.6703,146.6902,146.6703,146.6802,2394
2021-08-02 07:40:00,146.6403,146.7302,146.6103,146.6802,6672
2021-08-02 07:41:00,146.7102,146.7202,146.7102,146.7202,928
2021-08-02 07:42:00,146.6902,146.6902,146.6703,146.6703,811
2021-08-02 07:43:00,146.6902,146.6902,146.6303,146.6303,2400
2021-08-02 07:44:00,146.6503,146.6802,146.6403,146.6802,885
2021-08-02 07:45:00,146.6902,146.6902,146.6902,146.6902,100
2021-08-02 07:46:00,146.6802,146.6802,146.6802,146.6802,500
2021-08-02 07:47:00,146.6703,146.6703,146.6603,146.6603,607
2021-08-02 07:48:00,146.6603,146.6603,146.6603,146.6603,273
2021-08-02 07:49:00,146.6403,146.6403,146.6403,146.6403,200
2021-08-02 07:50:00,146.6303,146.6303,146.6103,146.6103,490
2021-08-02 07:52:00,146.6203,146.6203,146.6103,146.6103,1216
2021-08-02 07:53:00,146.5904,146.6603,146.5904,146.6403,6728
2021-08-02 07:54:00,146.6103,146.6203,146.6103,146.6203,600
2021-08-02 07:55:00,146.6403,146.6403,146.6403,146.6403,393
2021-08-02 07:56:00,146.6403,146.6403,146.6004,146.6103,1200
2021-08-02 07:57:00,146.6203,146.6403,146.6203,146.6403,3400
2021-08-02 07:59:00,146.5804,146.5804,146.5804,146.5804,1300
2021-08-02 08:00:00,146.2209,146.7102,146.0512,146.5205,70706
2021-08-02 08:01:00,146.5205,146.5504,146.5205,146.5504,3148
2021-08-02 08:02:00,146.5404,146.5804,146.5305,146.5804,1317
2021-08-02 08:03:00,146.5504,146.6403,146.5504,146.6403,4250
2021-08-02 08:04:00,146.6503,146.6503,146.6004,146.6103,5550
2021-08-02 08:05:00,146.6004,146.6004,146.5305,146.5704,8625
2021-08-02 08:06:00,146.5754,146.5804,146.5754,146.5804,500
2021-08-02 08:07:00,146.5704,146.7302,146.5704,146.6004,4281
2021-08-02 08:08:00,146.5904,146.5904,146.5904,146.5904,500
2021-08-02 08:09:00,146.5904,146.5904,146.5804,146.5904,703
2021-08-02 08:10:00,146.5854,146.5904,146.5305,146.5404,2090
2021-08-02 08:11:00,146.5306,146.5404,146.5306,146.5404,300
2021-08-02 08:12:00,146.5604,146.5904,146.5404,146.5904,8344
2021-08-02 08:13:00,146.6203,146.6503,146.6203,146.6503,2600
2021-08-02 08:14:00,146.6203,146.6203,146.6203,146.6203,399
2021-08-02 08:15:00,146.6004,146.6004,146.6004,146.6004,400
2021-08-02 08:16:00,146.6004,146.6004,146.5604,146.5604,5380
2021-08-02 08:17:00,146.5704,146.5804,146.5404,146.5804,5949
2021-08-02 08:18:00,146.5804,146.5814,146.5804,146.5804,1299
2021-08-02 08:19:00,146.5704,146.5704,146.5604,146.5604,485
2021-08-02 08:20:00,146.5504,146.5504,146.5504,146.5504,100
2021-08-02 08:21:00,146.5404,146.5404,146.4706,146.4706,3375
2021-08-02 08:22:00,146.4805,146.5105,146.3807,146.3807,4068
2021-08-02 08:23:00,146.3507,146.3807,146.3507,146.3807,800
2021-08-02 08:24:00,146.3807,146.4216,146.3807,146.3807,3100
2021-08-02 08:25:00,146.3407,146.3407,146.2609,146.2609,9601
2021-08-02 08:26:00,146.2409,146.3008,146.181,146.2409,12059
2021-08-02 08:27:00,146.2509,146.3208,146.2509,146.3008,8098
2021-08-02 08:28:00,146.3208,146.4007,146.3208,146.3907,1254
2021-08-02 08:29:00,146.3507,146.3707,146.3008,146.3208,6105
2021-08-02 08:30:00,146.3008,146.3507,146.3008,146.3208,6700
2021-08-02 08:31:00,146.3407,146.3507,146.3407,146.3507,3668
2021-08-02 08:32:00,146.3507,146.3907,146.3507,146.3907,4401
2021-08-02 08:33:00,146.3807,146.4706,146.3807,146.4706,1251
2021-08-02 08:34:00,146.4805,146.5105,146.4805,146.4805,2242
2021-08-02 08:35:00,146.4606,146.4606,146.4506,146.4606,4900
2021-08-02 08:36:00,146.4306,146.4306,146.4007,146.4007,3268
2021-08-02 08:37:00,146.4206,146.4306,146.4106,146.4106,1400
2021-08-02 08:38:00,146.4007,146.4007,146.3907,146.3907,1700
2021-08-02 08:39:00,146.3907,146.4306,146.3807,146.4007,2282
2021-08-02 08:40:00,146.3807,146.4106,146.3807,146.3907,2364
2021-08-02 08:41:00,146.4106,146.4106,146.4106,146.4106,500
2021-08-02 08:42:00,146.4306,146.4306,146.4306,146.4306,4900
2021-08-02 08:43:00,146.4606,146.4905,146.4606,146.4706,1100
2021-08-02 08:44:00,146.4606,146.4606,146.4306,146.4306,3706
2021-08-02 08:45:00,146.4406,146.4506,146.4306,146.4506,637
2021-08-02 08:46:00,146.4406,146.4506,146.3707,146.3707,7382
2021-08-02 08:47:00,146.3607,146.3907,146.3607,146.3907,8015
2021-08-02 08:48:00,146.3707,146.3807,146.3707,146.3807,700
2021-08-02 08:49:00,146.3507,146.3507,146.3018,146.3308,8214
2021-08-02 08:50:00,146.3008,146.3807,146.3008,146.3807,1334
2021-08-02 08:51:00,146.4007,146.4007,146.3707,146.3707,200
2021-08-02 08:52:00,146.3308,146.3507,146.3308,146.3407,1203
2021-08-02 08:53:00,146.3407,146.3407,146.3407,146.3407,271
2021-08-02 08:54:00,146.3407,146.3407,146.3008,146.3008,2575
2021-08-02 08:55:00,146.3308,146.3707,146.3008,146.3406,3798
2021-08-02 08:56:00,146.3108,146.3407,146.3108,146.3407,230
2021-08-02 08:57:00,146.3507,146.3807,146.3507,146.3806,3361
2021-08-02 08:58:00,146.3707,146.3707,146.3407,146.3607,5693
2021-08-02 08:59:00,146.3707,146.3707,146.3557,146.3557,695
2021-08-02 09:00:00,146.3607,146.4606,146.3607,146.4606,6475
2021-08-02 09:01:00,146.4506,146.5404,146.4007,146.5005,20827
2021-08-02 09:02:00,146.5005,146.5305,146.4805,146.5305,4227
2021-08-02 09:03:00,146.5404,146.5604,146.5105,146.5205,3198
2021-08-02 09:04:00,146.5205,146.5604,146.5205,146.5604,3503
2021-08-02 09:05:00,146.5504,146.5604,146.5305,146.5305,3900
2021-08-02 09:06:00,146.5105,146.5105,146.3807,146.4106,19505
2021-08-02 09:07:00,146.4606,146.4606,146.4306,146.4306,1128
2021-08-02 09:08:00,146.4305,146.4306,146.4206,146.4206,827
2021-08-02 09:09:00,146.4306,146.4706,146.4306,146.4406,2994
2021-08-02 09:10:00,146.4406,146.4506,146.4306,146.4306,596
2021-08-02 09:11:00,146.4206,146.4706,146.4206,146.4506,5767
2021-08-02 09:12:00,146.4106,146.4606,146.4106,146.4606,6055
2021-08-02 09:13:00,146.5005,146.5005,146.4706,146.4905,4165
2021-08-02 09:14:00,146.4905,146.4905,146.4606,146.4905,1212
2021-08-02 09:15:00,146.4805,146.4805,146.4506,146.4606,800
2021-08-02 09:16:00,146.4606,146.4805,146.4506,146.4506,1535
2021-08-02 09:17:00,146.4406,146.4406,146.4406,146.4406,3815
2021-08-02 09:18:00,146.4306,146.4306,146.3008,146.3907,10026
2021-08-02 09:19:00,146.3907,146.3907,146.3907,146.3907,320
2021-08-02 09:20:00,146.3407,146.3907,146.3209,146.3907,5109
2021-08-02 09:21:00,146.3807,146.4206,146.3807,146.4206,2420
2021-08-02 09:22:00,146.4306,146.4306,146.4007,146.4007,6471
2021-08-02 09:23:00,146.3807,146.3807,146.3407,146.3407,639
2021-08-02 09:24:00,146.3707,146.3707,146.3407,146.3707,4346
2021-08-02 09:25:00,146.2808,146.3407,146.0811,146.181,44154
2021-08-02 09:26:00,146.201,146.2309,146.201,146.2309,3949
2021-08-02 09:27:00,146.2309,146.2309,146.0312,146.1111,23339
2021-08-02 09:28:00,146.161,146.181,146.1311,146.161,2707
2021-08-02 09:29:00,146.1311,146.2109,146.1111,146.181,8020
2021-08-02 09:30:00,146.181,146.7302,146.1111,146.2509,1261907
2021-08-02 09:31:00,146.2709,146.6004,146.2209,146.3957,361989
2021-08-02 09:32:00,146.3957,146.4006,145.9513,146.0712,377353
2021-08-02 09:33:00,146.0712,146.181,145.8715,146.1268,361675
2021-08-02 09:34:00,146.1211,146.2509,145.9713,146.201,348050
2021-08-02 09:35:00,146.2307,146.2307,145.7716,145.7716,458099
2021-08-02 09:36:00,145.7866,145.7866,145.3223,145.472,817366
2021-08-02 09:37:00,145.482,145.5719,145.3323,145.3687,426562
2021-08-02 09:38:00,145.3722,145.5819,145.3323,145.472,352765
2021-08-02 09:39:00,145.4621,145.512,145.3224,145.3622,312759
2021-08-02 09:40:00,145.3822,145.4621,145.1825,145.2823,468532
2021-08-02 09:41:00,145.2823,145.3422,145.0527,145.2624,425751
2021-08-02 09:42:00,145.2574,145.3572,145.1525,145.2025,315783
2021-08-02 09:43:00,145.1925,145.2314,145.0627,145.1026,280981
2021-08-02 09:44:00,145.1026,145.2614,145.0327,145.1675,291068
2021-08-02 09:45:00,145.1525,145.2823,145.0627,145.2674,300116
2021-08-02 09:46:00,145.2723,145.4621,145.2524,145.3223,341761
2021-08-02 09:47:00,145.3123,145.5469,145.2524,145.4421,294129
2021-08-02 09:48:00,145.4421,145.5819,145.4421,145.5204,281342
2021-08-02 09:49:00,145.512,145.5819,145.3622,145.4719,214858
2021-08-02 09:50:00,145.4617,145.502,145.2823,145.3572,246172
2021-08-02 09:51:00,145.3572,145.4022,145.1643,145.4022,255144
2021-08-02 09:52:00,145.4022,145.512,145.1425,145.1825,235350
2021-08-02 09:53:00,145.1825,145.2723,145.1226,145.2025,228667
2021-08-02 09:54:00,145.1925,145.532,145.1925,145.502,235132
2021-08-02 09:55:00,145.502,145.7416,145.502,145.7367,274868
2021-08-02 09:56:00,145.7367,145.7566,145.6419,145.6967,177190
2021-08-02 09:57:00,145.6917,145.7924,145.6818,145.6917,221713
2021-08-02 09:58:00,145.6917,145.7716,145.6518,145.6817,156711
2021-08-02 09:59:00,145.6916,145.7633,145.6718,145.7317,139778
2021-08-02 10:00:00,145.7117,145.7317,145.5819,145.7117,236338
2021-08-02 10:01:00,145.7117,145.8315,145.7117,145.7615,254572
2021-08-02 10:02:00,145.7416,145.8315,145.6618,145.7916,224806
2021-08-02 10:03:00,145.8115,145.9364,145.7926,145.8814,239248
2021-08-02 10:04:00,145.8615,145.9014,145.6917,145.6917,269040
2021-08-02 10:05:00,145.7017,145.7616,145.4521,145.497,270834
2021-08-02 10:06:00,145.502,145.532,145.3822,145.4621,200875
2021-08-02 10:07:00,145.4621,145.5419,145.4486,145.492,162697
2021-08-02 10:08:00,145.4903,145.65,145.472,145.532,192320
2021-08-02 10:09:00,145.5419,145.6418,145.532,145.5818,148220
2021-08-02 10:10:00,145.5719,145.7017,145.5719,145.6997,113065
2021-08-02 10:11:00,145.7017,145.8016,145.6917,145.7916,210826
2021-08-02 10:12:00,145.7716,145.9813,145.7416,145.9014,274353
2021-08-02 10:13:00,145.9064,146.0212,145.9014,145.9513,147785
2021-08-02 10:14:00,145.9539,145.9813,145.8216,145.8416,158836
2021-08-02 10:15:00,145.8415,145.8814,145.7716,145.8565,203935
2021-08-02 10:16:00,145.8615,145.9813,145.8615,145.9314,194774
2021-08-02 10:17:00,145.9364,145.9613,145.8914,145.9605,104214
2021-08-02 10:18:00,145.9613,145.9613,145.8215,145.8215,154674
2021-08-02 10:19:00,145.8215,145.9314,145.8215,145.9213,82944
2021-08-02 10:20:00,145.9164,145.9963,145.9014,145.9812,128518
2021-08-02 10:21:00,145.9813,146.0312,145.8914,145.8914,135572
2021-08-02 10:22:00,145.8814,145.9613,145.7917,145.7917,138601
2021-08-02 10:23:00,145.8016,145.8715,145.7738,145.8415,112894
2021-08-02 10:24:00,145.8349,145.9014,145.6967,145.6967,150500
2021-08-02 10:25:00,145.6967,145.7416,145.5994,145.6368,173346
2021-08-02 10:26:00,145.6368,145.6418,145.532,145.5669,171805
2021-08-02 10:27:00,145.5669,145.5919,145.517,145.5669,170879
2021-08-02 10:28:00,145.5619,145.6024,145.3822,145.537,221610
2021-08-02 10:29:00,145.5419,145.7017,145.537,145.6817,117614
2021-08-02 10:30:00,145.6817,145.7716,145.6318,145.6468,155758
2021-08-02 10:31:00,145.6618,145.7217,145.502,145.537,119852
2021-08-02 10:32:00,145.5419,145.5619,145.3922,145.4022,123796
2021-08-02 10:33:00,145.4066,145.4221,145.3023,145.3723,212392
2021-08-02 10:34:00,145.3772,145.3972,145.2973,145.2973,107895
2021-08-02 10:35:00,145.2936,145.3323,145.1925,145.3322,264344
2021-08-02 10:36:00,145.3323,145.3872,145.2823,145.3314,159879
2021-08-02 10:37:00,145.3297,145.4221,145.2624,145.4026,98848
2021-08-02 10:38:00,145.4221,145.4706,145.3023,145.3141,131891
2021-08-02 10:39:00,145.3173,145.46,145.2923,145.3872,111830
2021-08-02 10:40:00,145.3822,145.5219,145.3523,145.4421,99490
2021-08-02 10:41:00,145.4521,145.4896,145.3572,145.4044,100655
2021-08-02 10:42:00,145.4121,145.492,145.3223,145.46,107832
2021-08-02 10:43:00,145.4621,145.477,145.3439,145.3924,98684
2021-08-02 10:44:00,145.3939,145.4121,145.3073,145.3223,106461
2021-08-02 10:45:00,145.3123,145.3572,145.2424,145.3422,182251
2021-08-02 10:46:00,145.3522,145.5719,145.3522,145.5719,217305
2021-08-02 10:47:00,145.5705,145.6218,145.5419,145.6118,112708
2021-08-02 10:48:00,145.6218,145.6907,145.5619,145.6418,101374
2021-08-02 10:49:00,145.6498,145.6628,145.492,145.512,163164
2021-08-02 10:50:00,145.516,145.6817,145.4521,145.5719,267656
2021-08-02 10:51:00,145.5719,145.7267,145.5519,145.7217,142372
2021-08-02 10:52:00,145.7267,145.7716,145.7217,145.7232,106708
2021-08-02 10:53:00,145.7267,145.7916,145.6707,145.7067,137549
2021-08-02 10:54:00,145.7017,145.8115,145.7017,145.7716,104829
2021-08-02 10:55:00,145.7616,145.7816,145.6967,145.7347,104464
2021-08-02 10:56:00,145.7332,145.8415,145.7167,145.7866,100964
2021-08-02 10:57:00,145.7816,145.8465,145.7516,145.8016,152737
2021-08-02 10:58:00,145.8065,145.8415,145.7616,145.8016,92656
2021-08-02 10:59:00,145.7918,145.8615,145.7616,145.8017,130987
2021-08-02 11:00:00,145.8115,145.8315,145.6917,145.7307,86671
2021-08-02 11:01:00,145.7317,145.7581,145.6019,145.6268,102617
2021-08-02 11:02:00,145.6218,145.6718,145.582,145.6418,75550
2021-08-02 11:03:00,145.6618,145.6867,145.492,145.5628,196348
2021-08-02 11:04:00,145.5671,145.6817,145.5598,145.6668,185255
2021-08-02 11:05:00,145.6704,145.7687,145.6668,145.7167,90293
2021-08-02 11:06:00,145.7217,145.8314,145.7217,145.7772,90549
2021-08-02 11:07:00,145.7716,145.8165,145.7516,145.7705,82302
2021-08-02 11:08:00,145.7666,145.8016,145.7116,145.7516,60852
2021-08-02 11:09:00,145.7616,145.8215,145.7616,145.7997,77623
2021-08-02 11:10:00,145.8016,145.9413,145.7966,145.9115,190261
2021-08-02 11:11:00,145.9214,145.9913,145.9114,145.9312,121174
2021-08-02 11:12:00,145.9314,145.9763,145.9314,145.9413,63753
2021-08-02 11:13:00,145.9364,145.9813,145.9014,145.9314,86117
2021-08-02 11:14:00,145.9364,146.0013,145.9075,146.0013,104972
2021-08-02 11:15:00,146.0062,146.0612,145.9314,145.9712,167114
2021-08-02 11:16:00,145.9663,146.0212,145.9413,145.9963,69137
2021-08-02 11:17:00,146.0013,146.0712,145.9813,145.9831,86759
2021-08-02 11:18:00,145.9913,146.1211,145.9913,146.0811,112336
2021-08-02 11:19:00,146.0761,146.186,146.0712,146.1161,171669
2021-08-02 11:20:00,146.1161,146.161,146.0662,146.0911,155786
2021-08-02 11:21:00,146.0911,146.181,146.0911,146.181,83207
2021-08-02 11:22:00,146.181,146.2709,146.171,146.2659,246094
2021-08-02 11:23:00,146.2709,146.3008,146.161,146.166,178710
2021-08-02 11:24:00,146.171,146.2409,146.141,146.2159,124765
2021-08-02 11:25:00,146.2309,146.2709,146.171,146.2635,98411
2021-08-02 11:26:00,146.2609,146.3208,146.1211,146.2101,166854
2021-08-02 11:27:00,146.2059,146.2509,146.176,146.176,102135
2021-08-02 11:28:00,146.1711,146.2609,146.141,146.2609,239515
2021-08-02 11:29:00,146.258,146.3307,146.2509,146.3108,142831
2021-08-02 11:30:00,146.319,146.3308,146.2309,146.2359,84848
2021-08-02 11:31:00,146.2409,146.2882,146.151,146.1596,83863
2021-08-02 11:32:00,146.161,146.2709,146.151,146.2627,104228
2021-08-02 11:33:00,146.2709,146.3108,146.2209,146.2309,83170
2021-08-02 11:34:00,146.2409,146.2958,146.2109,146.2118,65530
2021-08-02 11:35:00,146.2209,146.2609,146.181,146.2109,68724
2021-08-02 11:36:00,146.211,146.2609,146.161,146.201,82639
2021-08-02 11:37:00,146.201,146.2908,146.191,146.191,102898
2021-08-02 11:38:00,146.1921,146.2109,146.1403,146.2108,104388
2021-08-02 11:39:00,146.2109,146.2409,146.166,146.191,70680
2021-08-02 11:40:00,146.201,146.2509,146.171,146.221,66896
2021-08-02 11:41:00,146.2223,146.2709,146.191,146.2449,72155
2021-08-02 11:42:00,146.2359,146.2807,146.201,146.2309,68912
2021-08-02 11:43:00,146.2408,146.2496,146.176,146.2109,53843
2021-08-02 11:44:00,146.2109,146.2209,146.151,146.202,90545
2021-08-02 11:45:00,146.2109,146.2409,146.181,146.2209,66393
2021-08-02 11:46:00,146.2209,146.3208,146.2209,146.2364,123773
2021-08-02 11:47:00,146.2409,146.2709,146.201,146.2621,70992
2021-08-02 11:48:00,146.2637,146.2908,146.2209,146.2209,49482
2021-08-02 11:49:00,146.2219,146.2384,146.171,146.1848,95635
2021-08-02 11:50:00,146.191,146.2109,146.146,146.176,73079
2021-08-02 11:51:00,146.176,146.176,146.0412,146.0525,129605
2021-08-02 11:52:00,146.0562,146.0662,145.9713,145.9763,172228
2021-08-02 11:53:00,145.9763,146.0462,145.9414,146.0411,102437
2021-08-02 11:54:00,146.0313,146.0412,145.9913,146.0362,92801
2021-08-02 11:55:00,146.0312,146.1111,146.0312,146.0313,105029
2021-08-02 11:56:00,146.0312,146.0606,145.9348,145.9613,83205
2021-08-02 11:57:00,145.9637,146.0013,145.8416,145.8515,102732
2021-08-02 11:58:00,145.8465,145.8764,145.8065,145.8065,124699
2021-08-02 11:59:00,145.8115,145.8315,145.7716,145.8059,157489
2021-08-02 12:00:00,145.8072,145.8165,145.7616,145.7866,225777
2021-08-02 12:01:00,145.7816,145.7916,145.6618,145.6806,116749
2021-08-02 12:02:00,145.6817,145.6817,145.6118,145.6168,130746
2021-08-02 12:03:00,145.6208,145.7117,145.6198,145.7011,116230
2021-08-02 12:04:00,145.6917,145.7117,145.6418,145.7041,117261
2021-08-02 12:05:00,145.7067,145.7516,145.6618,145.7017,95835
2021-08-02 12:06:00,145.7017,145.7117,145.6536,145.6718,73344
2021-08-02 12:07:00,145.6618,145.6668,145.492,145.492,119661
2021-08-02 12:08:00,145.502,145.502,145.4271,145.4322,100538
2021-08-02 12:09:00,145.4321,145.492,145.4022,145.4621,84153
2021-08-02 12:10:00,145.4522,145.472,145.3732,145.3872,153734
2021-08-02 12:11:00,145.3822,145.4321,145.3411,145.4071,77596
2021-08-02 12:12:00,145.4121,145.5519,145.3965,145.5519,136462
2021-08-02 12:13:00,145.5519,145.5519,145.492,145.502,111461
2021-08-02 12:14:00,145.512,145.5669,145.512,145.5519,80086
2021-08-02 12:15:00,145.5419,145.6218,145.522,145.5969,121807
2021-08-02 12:16:00,145.5919,145.7217,145.5719,145.7017,144320
2021-08-02 12:17:00,145.6917,145.7516,145.6619,145.7414,105560
2021-08-02 12:18:00,145.7367,145.7666,145.7117,145.7327,107204
2021-08-02 12:19:00,145.7415,145.7816,145.6917,145.7167,92523
2021-08-02 12:20:00,145.7217,145.7217,145.6568,145.6617,65783
2021-08-02 12:21:00,145.6518,145.6518,145.5919,145.5919,85070
2021-08-02 12:22:00,145.5819,145.5819,145.4121,145.497,136998
2021-08-02 12:23:00,145.502,145.6318,145.497,145.6318,68522
2021-08-02 12:24:00,145.6318,145.6418,145.5419,145.6018,81416
