Datetime,A,AA,AAPL,AMZN
2022-03-25 10:28:00-04:00,135.22999572753906,93.83000183105469,174.44000244140625,3286.468017578125
2022-03-25 10:29:00-04:00,135.1750030517578,93.63990020751953,174.4149932861328,3285.24755859375
2022-03-25 10:30:00-04:00,135.23500061035156,93.48999786376953,174.3863067626953,3290.050048828125
2022-03-25 10:31:00-04:00,135.27999877929688,93.5999984741211,174.3300018310547,3290.0
2022-03-25 10:32:00-04:00,135.33999633789062,93.5,174.4311981201172,3289.0
2022-03-25 10:33:00-04:00,135.35000610351562,93.45500183105469,174.49000549316406,3290.830078125
2022-03-25 10:34:00-04:00,135.52000427246094,93.5199966430664,174.6125030517578,3295.93994140625
2022-03-25 10:35:00-04:00,135.50999450683594,93.33499908447266,174.76499938964844,3300.0
2022-03-25 10:36:00-04:00,135.5800018310547,93.22010040283203,174.7899932861328,3301.080078125
2022-03-25 10:37:00-04:00,135.52999877929688,93.41999816894531,174.8249969482422,3302.5
2022-03-25 10:38:00-04:00,135.4550018310547,93.26000213623047,174.7322998046875,3302.5
2022-03-25 10:39:00-04:00,135.38499450683594,93.11000061035156,174.625,3300.135009765625
2022-03-25 10:40:00-04:00,135.2899932861328,93.44999694824219,174.9949951171875,3302.050048828125
2022-03-25 10:41:00-04:00,135.38999938964844,93.5199966430664,175.16400146484375,3304.0849609375
2022-03-25 10:42:00-04:00,135.39999389648438,93.37000274658203,175.2100067138672,3304.030029296875
2022-03-25 10:43:00-04:00,135.47999572753906,93.25,175.0399932861328,3304.030029296875
2022-03-25 10:44:00-04:00,135.4600067138672,93.23999786376953,175.0500030517578,3303.60009765625
2022-03-25 10:45:00-04:00,135.39500427246094,93.2300033569336,175.02499389648438,3302.385009765625
2022-03-25 10:46:00-04:00,135.41000366210938,93.2300033569336,175.15499877929688,3302.06005859375
2022-03-25 10:47:00-04:00,135.49000549316406,93.4000015258789,175.21499633789062,3303.385009765625
2022-03-25 10:48:00-04:00,135.4600067138672,93.2750015258789,175.125,3302.0
2022-03-25 10:49:00-04:00,135.32000732421875,93.4000015258789,174.99009704589844,3299.0
2022-03-25 10:50:00-04:00,135.23500061035156,93.43000030517578,174.9600067138672,3298.552001953125
2022-03-25 10:51:00-04:00,135.15499877929688,93.5199966430664,174.93499755859375,3298.0
2022-03-25 10:52:00-04:00,135.22999572753906,93.5,174.97999572753906,3297.0
2022-03-25 10:53:00-04:00,135.10000610351562,93.51499938964844,174.7729949951172,3293.639892578125
2022-03-25 10:54:00-04:00,135.0500030517578,93.5,174.57000732421875,3294.445068359375
2022-03-25 10:55:00-04:00,135.00999450683594,93.5519027709961,174.39999389648438,3290.22998046875
2022-03-25 10:56:00-04:00,135.19500732421875,93.58999633789062,174.57000732421875,3292.2548828125
2022-03-25 10:57:00-04:00,135.36000061035156,93.56999969482422,174.52000427246094,3292.574951171875
2022-03-25 10:58:00-04:00,135.4199981689453,93.54000091552734,174.51499938964844,3295.2900390625
2022-03-25 10:59:00-04:00,135.4199981689453,93.6500015258789,174.55999755859375,3295.030029296875
2022-03-25 11:00:00-04:00,135.3000030517578,93.7300033569336,174.4600067138672,3288.47509765625
2022-03-25 11:01:00-04:00,135.08999633789062,93.69499969482422,174.24000549316406,3277.998779296875
2022-03-25 11:02:00-04:00,134.97999572753906,93.5999984741211,174.22000122070312,3275.24658203125
2022-03-25 11:03:00-04:00,135.05499267578125,93.54010009765625,174.2899932861328,3282.25
2022-03-25 11:04:00-04:00,134.9199981689453,93.44989776611328,174.35000610351562,3282.260009765625
2022-03-25 11:05:00-04:00,135.02999877929688,93.45500183105469,174.33999633789062,3280.860107421875
2022-03-25 11:06:00-04:00,135.0260009765625,93.44000244140625,174.5800018310547,3279.97998046875
2022-03-25 11:07:00-04:00,134.80999755859375,93.11000061035156,174.21499633789062,3277.369873046875
2022-03-25 11:08:00-04:00,134.5050048828125,93.11000061035156,174.0196075439453,3270.989990234375
2022-03-25 11:09:00-04:00,134.27999877929688,93.05000305175781,173.6199951171875,3268.0
2022-03-25 11:10:00-04:00,134.14999389648438,92.87000274658203,173.4149932861328,3260.64990234375
2022-03-25 11:11:00-04:00,134.19000244140625,92.875,173.57000732421875,3262.340087890625
2022-03-25 11:12:00-04:00,134.13999938964844,92.510498046875,173.41000366210938,3258.0
2022-03-25 11:13:00-04:00,134.16000366210938,92.5199966430664,173.4853973388672,3258.2099609375
2022-03-25 11:14:00-04:00,134.13999938964844,92.36000061035156,173.36500549316406,3259.110107421875
2022-03-25 11:15:00-04:00,134.30999755859375,92.51499938964844,173.52999877929688,3263.419921875
2022-03-25 11:16:00-04:00,134.36000061035156,92.7699966430664,173.56619262695312,3263.60009765625
2022-03-25 11:17:00-04:00,134.39999389648438,92.69999694824219,173.67999267578125,3264.465087890625
2022-03-25 11:18:00-04:00,134.3699951171875,92.66500091552734,173.61000061035156,3265.110107421875
2022-03-25 11:19:00-04:00,134.17999267578125,92.81999969482422,173.4499969482422,3262.965087890625
2022-03-25 11:20:00-04:00,134.2050018310547,92.80000305175781,173.41000366210938,3262.530029296875
2022-03-25 11:21:00-04:00,134.27000427246094,92.7300033569336,173.28990173339844,3260.705078125
2022-03-25 11:22:00-04:00,134.3699951171875,92.63999938964844,173.34010314941406,3261.199951171875
2022-03-25 11:23:00-04:00,134.41000366210938,92.87999725341797,173.35000610351562,3262.81494140625
2022-03-25 11:24:00-04:00,134.35499572753906,92.6500015258789,173.0800018310547,3256.169921875
2022-03-25 11:25:00-04:00,134.32000732421875,92.6500015258789,173.22000122070312,3257.85009765625
2022-03-25 11:26:00-04:00,134.13999938964844,92.69999694824219,173.02000427246094,3255.0
2022-03-25 11:27:00-04:00,133.8800048828125,92.73999786376953,172.83999633789062,3253.7099609375
2022-03-25 11:28:00-04:00,133.86500549316406,92.77999877929688,172.96820068359375,3252.135009765625
2022-03-25 11:29:00-04:00,133.91000366210938,92.7699966430664,173.20469665527344,3257.4599609375
2022-03-25 11:30:00-04:00,134.06759643554688,92.68000030517578,173.41000366210938,3261.590087890625
2022-03-25 11:31:00-04:00,133.9499969482422,92.81999969482422,173.19000244140625,3258.760009765625
2022-03-25 11:32:00-04:00,133.74000549316406,92.69000244140625,173.10499572753906,3253.300048828125
2022-03-25 11:33:00-04:00,133.8800048828125,92.69000244140625,173.1699981689453,3256.159912109375
2022-03-25 11:34:00-04:00,133.9600067138672,92.77999877929688,173.22500610351562,3257.60009765625
2022-03-25 11:35:00-04:00,133.99000549316406,92.76499938964844,173.0399932861328,3255.010009765625
2022-03-25 11:36:00-04:00,134.10000610351562,92.72000122070312,173.25999450683594,3259.60009765625
2022-03-25 11:37:00-04:00,134.0800018310547,92.7699966430664,173.17999267578125,3257.18994140625
2022-03-25 11:38:00-04:00,134.01499938964844,92.58000183105469,173.14999389648438,3254.0400390625
2022-03-25 11:39:00-04:00,134.22999572753906,92.4000015258789,173.16000366210938,3257.820068359375
2022-03-25 11:40:00-04:00,134.27000427246094,92.4198989868164,173.22000122070312,3261.699951171875
2022-03-25 11:41:00-04:00,134.41000366210938,92.44999694824219,173.42909240722656,3263.639892578125
2022-03-25 11:42:00-04:00,134.42999267578125,92.2300033569336,173.43499755859375,3264.0
2022-03-25 11:43:00-04:00,134.38999938964844,92.30000305175781,173.40499877929688,3264.010009765625
2022-03-25 11:44:00-04:00,134.36000061035156,92.20999908447266,173.58999633789062,3268.22998046875
2022-03-25 11:45:00-04:00,134.3300018310547,92.17970275878906,173.41000366210938,3265.2451171875
2022-03-25 11:46:00-04:00,134.27999877929688,92.19000244140625,173.2700958251953,3260.580078125
2022-03-25 11:47:00-04:00,134.32000732421875,92.1989974975586,173.24000549316406,3259.205078125
2022-03-25 11:48:00-04:00,134.24000549316406,92.12999725341797,173.27999877929688,3260.60009765625
2022-03-25 11:49:00-04:00,134.14999389648438,92.13999938964844,173.2050018310547,3260.39990234375
2022-03-25 11:50:00-04:00,134.19000244140625,92.15499877929688,173.24819946289062,3258.791259765625
2022-03-25 11:51:00-04:00,134.1999969482422,92.11000061035156,173.22999572753906,
2022-03-25 11:52:00-04:00,134.2899932861328,92.06500244140625,173.32000732421875,3259.429931640625
2022-03-25 11:53:00-04:00,134.24000549316406,91.83000183105469,173.2655029296875,3259.969970703125
2022-03-25 11:54:00-04:00,134.14999389648438,91.93000030517578,173.24000549316406,
2022-03-25 11:55:00-04:00,134.0500030517578,91.7249984741211,172.99000549316406,3255.0400390625
2022-03-25 11:56:00-04:00,134.00999450683594,91.5999984741211,172.93499755859375,3254.35009765625
2022-03-25 11:57:00-04:00,134.02499389648438,91.5199966430664,172.8101043701172,3252.909912109375
2022-03-25 11:58:00-04:00,133.99000549316406,91.52999877929688,172.9149932861328,3249.9599609375
2022-03-25 11:59:00-04:00,134.0800018310547,91.5,173.0800018310547,3250.985107421875
2022-03-25 12:00:00-04:00,134.0800018310547,91.5199966430664,173.0800018310547,3252.995849609375
2022-03-25 12:01:00-04:00,134.07000732421875,91.40499877929688,173.02000427246094,3250.800048828125
2022-03-25 12:02:00-04:00,133.97500610351562,91.5,172.91000366210938,3249.487548828125
2022-03-25 12:03:00-04:00,133.97999572753906,91.44999694824219,173.02999877929688,3249.9599609375
2022-03-25 12:04:00-04:00,133.9600067138672,91.51069641113281,173.11239624023438,3249.172607421875
2022-03-25 12:05:00-04:00,133.97999572753906,91.62580108642578,173.3000030517578,3252.655029296875
2022-03-25 12:06:00-04:00,134.1199951171875,91.62999725341797,173.36880493164062,3254.1201171875
2022-03-25 12:07:00-04:00,134.17999267578125,91.54000091552734,173.3300018310547,3257.385009765625
2022-03-25 12:08:00-04:00,134.25,91.63610076904297,173.3769989013672,3260.169921875
2022-03-25 12:09:00-04:00,134.2100067138672,91.44999694824219,173.33999633789062,3262.93994140625
2022-03-25 12:10:00-04:00,134.22999572753906,91.48999786376953,173.31500244140625,3264.0
2022-03-25 12:11:00-04:00,,91.5199966430664,173.53990173339844,3266.2900390625
2022-03-25 12:12:00-04:00,134.22000122070312,91.50499725341797,173.44000244140625,3266.110107421875
2022-03-25 12:13:00-04:00,134.25,91.48999786376953,173.5800018310547,3272.199951171875
2022-03-25 12:14:00-04:00,134.27999877929688,91.55000305175781,173.52499389648438,3270.530029296875
2022-03-25 12:15:00-04:00,134.1699981689453,91.54000091552734,173.4199981689453,3267.800048828125
2022-03-25 12:16:00-04:00,,91.56999969482422,173.3800048828125,3268.159912109375
2022-03-25 12:17:00-04:00,134.1999969482422,91.54499816894531,173.375,3267.429931640625
2022-03-25 12:18:00-04:00,134.25999450683594,91.62000274658203,173.51499938964844,3270.9150390625
2022-03-25 12:19:00-04:00,134.32000732421875,91.48169708251953,173.70579528808594,3273.31005859375
2022-03-25 12:20:00-04:00,134.2899932861328,91.4800033569336,173.5449981689453,3272.320068359375
2022-03-25 12:21:00-04:00,134.25,91.3499984741211,173.57000732421875,3272.0
2022-03-25 12:22:00-04:00,134.2100067138672,91.2667007446289,173.4499969482422,3267.27001953125
2022-03-25 12:23:00-04:00,134.2050018310547,91.13999938964844,173.39999389648438,3266.905029296875
2022-03-25 12:24:00-04:00,134.1300048828125,91.23999786376953,173.44500732421875,3269.780029296875
2022-03-25 12:25:00-04:00,134.16000366210938,91.44989776611328,173.3968963623047,3269.4599609375
2022-03-25 12:26:00-04:00,134.02000427246094,91.5999984741211,173.24169921875,3269.64990234375
2022-03-25 12:27:00-04:00,134.05999755859375,91.45999908447266,173.27999877929688,3266.89990234375
2022-03-25 12:28:00-04:00,134.22999572753906,91.51499938964844,173.36500549316406,3270.800048828125
2022-03-25 12:29:00-04:00,134.3000030517578,91.57499694824219,173.32620239257812,3270.780029296875
2022-03-25 12:30:00-04:00,134.33999633789062,91.51000213623047,173.24639892578125,3268.669921875
2022-03-25 12:31:00-04:00,134.38999938964844,91.58000183105469,173.125,3267.35009765625
2022-03-25 12:32:00-04:00,134.38999938964844,91.5999984741211,173.1999969482422,
2022-03-25 12:33:00-04:00,134.42999267578125,91.37000274658203,173.1750030517578,3266.929931640625
2022-03-25 12:34:00-04:00,134.5399932861328,91.44000244140625,173.2418975830078,3269.304931640625
2022-03-25 12:35:00-04:00,134.44700622558594,91.60990142822266,173.25,3267.85009765625
2022-03-25 12:36:00-04:00,134.42999267578125,91.38999938964844,173.125,
2022-03-25 12:37:00-04:00,134.16000366210938,91.3499984741211,172.99000549316406,3264.68994140625
2022-03-25 12:38:00-04:00,134.16000366210938,91.33989715576172,172.97999572753906,3260.0
2022-03-25 12:39:00-04:00,134.24000549316406,91.44999694824219,172.92750549316406,3259.590576171875
2022-03-25 12:40:00-04:00,134.2550048828125,91.56990051269531,173.07000732421875,3262.1650390625
2022-03-25 12:41:00-04:00,134.22000122070312,91.52989959716797,173.0500030517578,3258.110107421875
2022-03-25 12:42:00-04:00,134.13999938964844,91.47989654541016,172.97999572753906,3259.955078125
2022-03-25 12:43:00-04:00,134.14999389648438,91.41000366210938,173.014892578125,3259.580078125
2022-03-25 12:44:00-04:00,134.22000122070312,91.48500061035156,173.02000427246094,3261.0
2022-03-25 12:45:00-04:00,134.30999755859375,91.45999908447266,173.00999450683594,3263.320068359375
2022-03-25 12:46:00-04:00,134.4499969482422,91.37000274658203,173.13499450683594,3267.030029296875
2022-03-25 12:47:00-04:00,134.49000549316406,91.30999755859375,173.2449951171875,3270.14990234375
2022-03-25 12:48:00-04:00,134.41000366210938,91.30000305175781,173.1300048828125,3266.485107421875
2022-03-25 12:49:00-04:00,,91.30000305175781,173.18499755859375,3267.0
2022-03-25 12:50:00-04:00,134.4600067138672,91.48500061035156,173.26499938964844,3269.860107421875
2022-03-25 12:51:00-04:00,134.50999450683594,91.54900360107422,173.375,3271.780029296875
2022-03-25 12:52:00-04:00,134.47500610351562,91.5,173.2100067138672,3270.56005859375
2022-03-25 12:53:00-04:00,134.30999755859375,91.44999694824219,173.10000610351562,3267.619873046875
2022-03-25 12:54:00-04:00,134.36500549316406,91.44999694824219,173.0281982421875,3266.3701171875
2022-03-25 12:55:00-04:00,134.3800048828125,91.2300033569336,173.0299072265625,3264.02001953125
2022-03-25 12:56:00-04:00,134.47999572753906,91.16999816894531,173.02999877929688,3265.705078125
2022-03-25 12:57:00-04:00,134.5399932861328,91.20500183105469,173.13499450683594,3266.169921875
2022-03-25 12:58:00-04:00,134.5491943359375,91.13999938964844,173.28500366210938,3267.6201171875
2022-03-25 12:59:00-04:00,134.5500030517578,91.08999633789062,173.27000427246094,3268.550048828125
2022-03-25 13:00:00-04:00,134.47000122070312,91.06500244140625,173.2322998046875,3267.530029296875
2022-03-25 13:02:00-04:00,134.39999389648438,91.0999984741211,173.13999938964844,3267.550048828125
2022-03-25 13:03:00-04:00,134.41900634765625,91.16999816894531,173.21499633789062,3271.0
2022-03-25 13:04:00-04:00,134.48199462890625,91.33000183105469,173.22000122070312,3272.5
2022-03-25 13:05:00-04:00,134.4499969482422,91.19000244140625,173.15499877929688,3268.179931640625
2022-03-25 13:06:00-04:00,134.52000427246094,91.31120300292969,173.24000549316406,3267.0
2022-03-25 13:07:00-04:00,134.52000427246094,91.32499694824219,173.25,3271.10009765625
2022-03-25 13:08:00-04:00,134.5,91.26499938964844,173.22999572753906,3271.426513671875
2022-03-25 13:09:00-04:00,134.4499969482422,91.30999755859375,173.2050018310547,3271.080078125
2022-03-25 13:10:00-04:00,134.39999389648438,91.35479736328125,173.125,3269.3798828125
2022-03-25 13:11:00-04:00,134.3699951171875,91.33000183105469,173.05999755859375,3268.56005859375
2022-03-25 13:12:00-04:00,134.3800048828125,91.37000274658203,173.125,3268.669921875
2022-03-25 13:13:00-04:00,134.38999938964844,91.27999877929688,173.13499450683594,3272.860107421875
2022-03-25 13:14:00-04:00,134.42999267578125,91.2300033569336,173.11500549316406,3271.52001953125
2022-03-25 13:15:00-04:00,134.4499969482422,91.30999755859375,173.21499633789062,3271.679931640625
2022-03-25 13:16:00-04:00,134.44000244140625,91.30000305175781,173.31500244140625,3270.888427734375
2022-03-25 13:17:00-04:00,134.52499389648438,91.29000091552734,173.36500549316406,3272.52001953125
2022-03-25 13:18:00-04:00,134.8800048828125,91.30000305175781,173.58489990234375,3277.090087890625
2022-03-25 13:19:00-04:00,134.71499633789062,91.3550033569336,173.63999938964844,3278.39501953125
2022-03-25 13:20:00-04:00,134.60000610351562,91.41999816894531,173.63499450683594,3277.4599609375
2022-03-25 13:21:00-04:00,134.49000549316406,91.29000091552734,173.5850067138672,3271.050048828125
2022-03-25 13:22:00-04:00,134.39999389648438,91.2750015258789,173.625,3274.3798828125
2022-03-25 13:23:00-04:00,134.3350067138672,91.15499877929688,173.60130310058594,3270.406494140625
2022-03-25 13:24:00-04:00,134.25999450683594,91.16000366210938,173.5800018310547,3268.800048828125
2022-03-25 13:25:00-04:00,134.4199981689453,91.25,173.73500061035156,3268.89501953125
2022-03-25 13:26:00-04:00,134.4199981689453,91.16000366210938,173.65499877929688,3266.389892578125
2022-03-25 13:27:00-04:00,134.4199981689453,91.1500015258789,173.67999267578125,3268.2353515625
2022-03-25 13:28:00-04:00,134.4600067138672,91.21949768066406,173.6300048828125,3269.5
2022-03-25 13:29:00-04:00,134.49000549316406,91.16999816894531,173.64500427246094,3268.3798828125
2022-03-25 13:30:00-04:00,134.57000732421875,91.22000122070312,173.79010009765625,3269.449951171875
2022-03-25 13:31:00-04:00,134.5800018310547,91.18000030517578,173.77499389648438,3268.530029296875
2022-03-25 13:32:00-04:00,134.58999633789062,91.18000030517578,173.67999267578125,3270.56005859375
2022-03-25 13:33:00-04:00,134.60499572753906,91.3499984741211,173.75,3273.159912109375
2022-03-25 13:34:00-04:00,134.66000366210938,91.4000015258789,173.80499267578125,3274.2392578125
2022-03-25 13:35:00-04:00,134.60000610351562,91.54000091552734,173.6999969482422,3274.300048828125
2022-03-25 13:36:00-04:00,134.80999755859375,91.62000274658203,173.75999450683594,3276.0
2022-03-25 13:37:00-04:00,134.8300018310547,91.7699966430664,173.7899932861328,3278.050048828125
2022-03-25 13:38:00-04:00,134.8300018310547,91.9000015258789,173.7100067138672,3276.169921875
2022-03-25 13:39:00-04:00,134.72999572753906,92.0,173.77999877929688,3275.010009765625
2022-03-25 13:40:00-04:00,134.69000244140625,92.19000244140625,173.6999969482422,3273.199951171875
2022-03-25 13:41:00-04:00,134.677001953125,92.23639678955078,173.66000366210938,3273.0
2022-03-25 13:42:00-04:00,134.6300048828125,92.25,173.66000366210938,3273.179931640625
2022-03-25 13:43:00-04:00,134.5850067138672,92.1500015258789,173.61000061035156,
2022-03-25 13:44:00-04:00,134.74000549316406,92.16999816894531,173.77000427246094,3276.64501953125
2022-03-25 13:45:00-04:00,134.6699981689453,92.25499725341797,173.7100067138672,3274.010009765625
2022-03-25 13:46:00-04:00,134.58999633789062,92.23999786376953,173.75,
2022-03-25 13:47:00-04:00,,92.05999755859375,173.7949981689453,3275.503662109375
2022-03-25 13:48:00-04:00,134.6999969482422,92.2300033569336,173.8800048828125,3278.52001953125
2022-03-25 13:49:00-04:00,134.72500610351562,92.15499877929688,173.9199981689453,3277.7900390625
2022-03-25 13:50:00-04:00,134.80999755859375,92.18499755859375,174.09500122070312,3278.635009765625
2022-03-25 13:51:00-04:00,134.77999877929688,92.12999725341797,174.00909423828125,3280.127197265625
2022-03-25 13:52:00-04:00,134.7550048828125,92.0,174.0,3280.60009765625
2022-03-25 13:53:00-04:00,134.83999633789062,92.05999755859375,174.0500030517578,3280.989990234375
2022-03-25 13:54:00-04:00,134.9499969482422,92.2699966430664,174.0399932861328,3282.1298828125
2022-03-25 13:55:00-04:00,135.10000610351562,92.2750015258789,174.03500366210938,3283.18994140625
2022-03-25 13:56:00-04:00,135.08999633789062,92.2750015258789,174.1199951171875,3284.84228515625
2022-03-25 13:57:00-04:00,135.13999938964844,92.19000244140625,174.1699981689453,3285.3701171875
2022-03-25 13:58:00-04:00,135.1999969482422,92.20999908447266,174.27000427246094,3284.590087890625
2022-03-25 13:59:00-04:00,135.16000366210938,92.19999694824219,174.2899932861328,3284.010009765625
2022-03-25 14:00:00-04:00,135.08999633789062,92.21499633789062,174.25689697265625,3279.68994140625
2022-03-25 14:01:00-04:00,135.11000061035156,92.081298828125,174.31500244140625,3282.239990234375
2022-03-25 14:02:00-04:00,,92.12000274658203,174.35989379882812,3282.800048828125
2022-03-25 14:03:00-04:00,135.08999633789062,92.0999984741211,174.4600067138672,3283.81005859375
2022-03-25 14:04:00-04:00,135.10000610351562,92.04199981689453,174.4149932861328,3282.0
2022-03-25 14:05:00-04:00,135.13999938964844,92.0364990234375,174.4949951171875,3282.300048828125
2022-03-25 14:06:00-04:00,135.10000610351562,92.12000274658203,174.51499938964844,3283.070068359375
2022-03-25 14:07:00-04:00,,91.94999694824219,174.49000549316406,3282.35009765625
2022-03-25 14:08:00-04:00,135.22000122070312,91.93000030517578,174.38999938964844,3282.830078125
2022-03-25 14:09:00-04:00,135.3000030517578,91.94499969482422,174.44000244140625,3284.550048828125
2022-03-25 14:10:00-04:00,135.35000610351562,91.80999755859375,174.42999267578125,
2022-03-25 14:11:00-04:00,135.27999877929688,91.875,174.35000610351562,3282.4599609375
2022-03-25 14:12:00-04:00,135.2100067138672,91.83499908447266,174.35499572753906,3282.4599609375
2022-03-25 14:13:00-04:00,135.24000549316406,91.88999938964844,174.38009643554688,3283.010009765625
2022-03-25 14:14:00-04:00,,91.94000244140625,174.40370178222656,
2022-03-25 14:15:00-04:00,,91.97000122070312,174.44000244140625,3282.010009765625
2022-03-25 14:16:00-04:00,135.35000610351562,91.98999786376953,174.4700927734375,3282.93994140625
2022-03-25 14:17:00-04:00,135.33999633789062,91.94999694824219,174.375,3281.5
2022-03-25 14:18:00-04:00,135.3000030517578,91.95999908447266,174.31460571289062,
2022-03-25 14:19:00-04:00,135.19000244140625,92.02999877929688,174.22999572753906,3278.875
2022-03-25 14:20:00-04:00,135.13499450683594,91.93499755859375,174.32000732421875,
2022-03-25 14:21:00-04:00,135.10000610351562,91.95999908447266,174.30499267578125,3278.010009765625
2022-03-25 14:22:00-04:00,135.05999755859375,91.98049926757812,174.3699951171875,3279.13427734375
2022-03-25 14:23:00-04:00,135.08999633789062,91.87999725341797,174.33999633789062,3279.639892578125
